DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2012-08-27,16.38,22,16.0,45,2590.0,2590.0,-2834.0,-245.7
2021-05-28,16.86,5,17.0,45,2658.0,2658.0,-2694.0,-37.7
