DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2021-05-19,25.96,21,26.0,45,1718.0,1718.0,-1860.0,-143.7
2022-07-18,25.91,2,25.0,45,1870.0,1870.0,-2000.0,-131.69999999999976
2022-07-19,25.41,1,25.0,45,1935.0,1935.0,-2000.0,-66.69999999999955
