DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2010-07-01,37.58,19,37.5,45,619.0,619.0,-683.0,-65.7
2011-09-21,37.32,27,37.5,45,581.0,581.0,-588.9999999999995,-9.699999999999545
2021-01-29,37.51,19,37.5,45,619.0,619.0,-610.0000000000002,7.2999999999997724
