DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2014-07-30,14.07,20,14.5,30,1454.0,1454.0,-1548.0,-95.7
2016-03-22,14.76,28,14.5,30,1300.0,1300.0,-1550.0,-251.7
