DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2011-12-09,29.61,11,29.0,30,64.00000000000001,64.00000000000001,-100.0,-37.69999999999999,,,,,,
2015-08-27,29.9,19,29.0,30,59.00000000000007,59.00000000000007,-38.00000000000023,19.299999999999844,,,,,,
2015-08-28,29.2,18,30.0,30,-19.00000000000004,-19.00000000000004,61.99999999999977,41.29999999999973,-19.00000000000004,-19.00000000000004,-19.00000000000004,61.99999999999977,61.99999999999977,61.99999999999977
2015-08-31,29.37,15,29.0,30,50.0,50.0,-38.00000000000023,10.299999999999772,35.24999999999999,26.750000000000007,52.99999999999999,3.499999999999929,-9.500000000000057,13.999999999999957
2015-09-04,29.47,11,29.0,30,50.0,50.0,-38.00000000000023,10.299999999999772,,,,,,
2018-02-12,29.7,1,29.0,30,50.0,50.0,-100.0,-51.7,,,,,,
2018-02-12,29.7,9,30.0,30,-141.0,-141.0,0.0,-142.7,,,,,,
2020-07-07,29.63,1,30.0,30,-69.0,-69.0,0.0,-70.7,,,,,,
2020-07-07,29.63,8,30.0,30,-36.00000000000003,-36.00000000000003,106.00000000000024,68.3000000000002,,,,,,
2020-07-07,29.63,29,29.0,30,-10.000000000000009,-10.000000000000009,-31.000000000000227,-42.70000000000024,,,,,,
2020-10-02,29.9,5,30.0,30,-44.00000000000001,-44.00000000000001,193.0,147.29999999999995,,,,,,
2020-10-05,29.69,2,30.0,30,-58.99999999999999,-58.99999999999999,193.0,132.29999999999995,,,,,,
2020-10-07,29.76,7,30.0,30,-34.999999999999986,-34.999999999999986,150.0,113.3,,,,,,
2020-10-19,29.69,9,30.0,30,-25.99999999999998,-25.99999999999998,273.99999999999983,246.29999999999987,,,,,,
2020-10-19,29.69,23,29.0,30,-1.000000000000023,-1.000000000000023,-84.0,-86.70000000000003,,,,,,
2022-01-21,29.79,5,29.0,30,37.000000000000014,37.000000000000014,-99.99999999999996,-64.69999999999996,,,,,,
2022-01-21,29.79,26,29.0,30,59.999999999999964,59.999999999999964,294.9999999999999,353.29999999999984,59.999999999999964,59.999999999999964,59.999999999999964,294.9999999999999,294.9999999999999,294.9999999999999
2022-01-31,29.41,2,30.0,30,-54.0,-54.0,0.0,-55.7,,,,,,
2022-01-31,29.41,9,30.0,30,-27.00000000000005,-27.00000000000005,0.0,-28.700000000000045,,,,,,
2022-01-31,29.41,16,29.0,30,70.00000000000001,70.00000000000001,294.9999999999999,363.2999999999999,70.00000000000001,70.00000000000001,70.00000000000001,294.9999999999999,294.9999999999999,294.9999999999999
2022-02-18,29.71,25,29.0,30,50.0,50.0,207.00000000000003,255.3,50.0,50.0,50.0,207.00000000000003,207.00000000000003,207.00000000000003
2022-03-16,29.8,7,30.0,30,-41.99999999999999,-41.99999999999999,0.0,-43.7,,,,,,
2022-05-04,29.42,14,29.0,30,70.00000000000001,70.00000000000001,-30.000000000000057,38.29999999999996,70.00000000000001,70.00000000000001,70.00000000000001,-30.000000000000057,-30.000000000000057,-30.000000000000057
2022-06-23,29.77,27,29.0,30,60.00000000000001,60.00000000000001,-100.0,-41.7,,,,,,
2022-07-01,29.59,5,30.0,30,-19.0,-19.0,0.0,-20.699999999999992,,,,,,
2022-07-01,29.59,19,30.0,30,-10.000000000000009,-10.000000000000009,0.0,-11.700000000000008,,,,,,
2022-07-05,29.82,15,30.0,30,-10.000000000000009,-10.000000000000009,0.0,-11.700000000000008,35.24999999999999,26.750000000000007,52.99999999999999,3.499999999999929,-9.500000000000057,13.999999999999957
2022-07-13,29.06,7,29.0,30,70.00000000000001,70.00000000000001,-100.0,-31.699999999999985,,,,,,
2022-10-04,29.62,1,29.0,30,53.0,53.0,-100.0,-48.7,,,,,,
2022-10-04,29.62,15,29.0,30,61.999999999999964,61.999999999999964,50.0,110.29999999999995,35.24999999999999,26.750000000000007,52.99999999999999,3.499999999999929,-9.500000000000057,13.999999999999957
2022-10-04,29.62,22,30.0,30,-11.999999999999966,-11.999999999999966,0.0,-13.699999999999966,,,,,,
2022-10-25,30.0,1,29.0,30,41.99999999999999,41.99999999999999,-100.0,-59.70000000000001,,,,,,
2022-10-25,30.0,8,30.0,30,-49.00000000000002,-49.00000000000002,0.0,-50.70000000000002,,,,,,
2022-10-25,30.0,15,29.0,30,39.000000000000014,39.000000000000014,1.9999999999999432,39.29999999999996,35.24999999999999,26.750000000000007,52.99999999999999,3.499999999999929,-9.500000000000057,13.999999999999957
2022-10-25,30.0,22,29.0,30,67.0,67.0,61.99999999999977,127.29999999999976,,,,,,
2023-03-15,29.91,7,30.0,30,-20.000000000000018,-20.000000000000018,0.0,-21.700000000000017,,,,,,
