DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2018-07-05,16.22,12,17.0,37,1936.0,1936.0,-1977.0,-42.7
