DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2023-06-02,15.65,19,15,37,1980.0,1980.0,-2200.0,-221.7
2023-06-05,15.29,16,15,37,2012.0,2012.0,-2200.0,-189.70000000000024
2023-06-12,15.02,9,15,37,2081.0,2081.0,-2200.0,-120.7
2023-06-13,15.06,8,15,37,2101.0,2101.0,-2200.0,-100.7
