DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2014-07-30,14.07,20,14.5,16,114.0,114.0,-148.00000000000006,-35.700000000000074,,,,,,
2014-11-17,14.73,29,14.5,16,96.0,96.0,297.00000000000006,391.30000000000007,101.75,92.75,114.0,19.24999999999994,-116.75000000000014,106.5
2014-12-24,14.54,27,14.0,16,100.0,100.0,0.0,98.3,100.24999999999999,95.74999999999997,104.0,42.000000000000085,2.2500000000000853,45.75000000000014
2015-11-03,14.73,7,15.0,16,61.0,61.0,27.999999999999943,87.29999999999994,,,,,,
2016-03-18,14.36,4,15.0,16,47.99999999999999,47.99999999999999,-100.0,-53.70000000000002,,,,,,
2016-03-21,14.73,1,15.0,16,85.0,85.0,-100.0,-16.7,,,,,,
2016-09-26,14.63,1,14.0,16,92.0,92.0,-200.0,-109.7,,,,,,
2016-10-03,14.42,1,14.0,16,105.0,105.0,-200.0,-96.70000000000002,,,,,,
2016-10-04,14.57,8,15.0,16,59.0,59.0,204.99999999999983,262.2999999999999,,,,,,
2016-10-20,14.72,5,14.0,16,140.0,140.0,-200.0,-61.7,,,,,,
2016-10-21,14.53,4,14.0,16,150.0,150.0,-200.0,-51.7,,,,,,
2016-11-15,14.65,7,14.0,16,94.0,94.0,-196.00000000000009,-103.70000000000006,,,,,,
2016-11-15,14.65,14,14.0,16,99.0,99.0,-154.00000000000006,-56.700000000000045,,,,,,
2016-11-16,14.49,6,14.0,16,85.0,85.0,-196.00000000000009,-112.70000000000006,,,,,,
2017-08-14,14.05,1,14.0,16,125.0,125.0,-200.0,-76.7,,,,,,
2017-08-29,14.34,1,14.0,16,50.0,50.0,-200.0,-151.7,,,,,,
2017-08-29,14.34,21,15.0,16,73.99999999999997,73.99999999999997,-100.0,-27.700000000000028,95.99999999999999,85.99999999999999,108.0,-51.75,-102.74999999999999,-3.000000000000014
2017-09-05,14.06,1,14.0,16,-95.0,-95.0,-200.0,-296.7,,,,,,
2018-05-16,14.91,7,14.0,16,58.99999999999999,58.99999999999999,-200.00000000000003,-142.70000000000005,,,,,,
2018-06-01,14.93,4,14.0,16,140.0,140.0,-200.0,-61.7,,,,,,
2018-06-22,14.6,25,15.0,16,70.00000000000001,70.00000000000001,-77.0,-8.699999999999985,,,,,,
2018-07-31,14.12,21,14.0,16,106.0,106.0,-8.0,96.29999999999998,95.99999999999999,85.99999999999999,108.0,-51.75,-102.74999999999999,-3.000000000000014
2018-09-11,14.92,7,15.0,16,69.00000000000001,69.00000000000001,-36.99999999999994,30.30000000000007,,,,,,
2019-02-25,14.9,2,14.0,16,70.0,70.0,-130.00000000000006,-61.70000000000006,,,,,,
2019-04-04,14.03,6,14.5,16,77.0,77.0,-40.00000000000006,35.29999999999994,,,,,,
2019-04-10,14.29,7,15.0,16,70.0,70.0,-100.0,-31.7,,,,,,
2019-05-01,14.83,21,14.5,16,89.99999999999999,89.99999999999999,11.999999999999943,100.29999999999993,95.99999999999999,85.99999999999999,108.0,-51.75,-102.74999999999999,-3.000000000000014
2019-07-02,14.3,1,14.0,16,91.0,91.0,-200.0,-110.70000000000002,,,,,,
2019-07-02,14.3,8,14.0,16,103.0,103.0,-105.99999999999986,-4.699999999999858,,,,,,
2019-07-05,14.47,5,14.0,16,116.0,116.0,-200.0,-85.69999999999999,,,,,,
2019-07-30,14.18,1,14.0,16,58.99999999999999,58.99999999999999,-200.0,-142.7,,,,,,
2019-10-15,14.43,8,14.0,16,85.00000000000001,85.00000000000001,-130.00000000000009,-46.70000000000008,,,,,,
2020-01-23,14.15,27,14.5,16,98.99999999999996,98.99999999999996,9.00000000000017,106.30000000000014,100.24999999999999,95.74999999999997,104.0,42.000000000000085,2.2500000000000853,45.75000000000014
2023-06-06,14.97,1,15.0,16,81.0,81.0,-100.0,-20.700000000000014,,,,,,
2023-06-06,14.97,15,14.0,16,102.0,102.0,-200.00000000000003,-99.70000000000005,105.0,100.5,108.0,-93.66666666666663,-130.5,-40.499999999999936
2023-06-07,14.29,14,14.0,16,99.0,99.0,-200.00000000000003,-102.70000000000005,,,,,,
2023-06-08,14.21,6,14.0,16,132.0,132.0,-167.0,-36.7,,,,,,
2023-06-08,14.21,13,14.0,16,115.0,115.0,-200.00000000000003,-86.70000000000005,,,,,,
2023-06-09,14.14,12,14.0,16,104.0,104.0,-200.00000000000003,-97.70000000000005,,,,,,
2023-06-14,14.73,7,14.0,16,120.0,120.0,-200.00000000000003,-81.70000000000003,,,,,,
2023-06-15,14.52,6,14.0,16,105.0,105.0,-200.00000000000003,-96.70000000000005,,,,,,
2023-06-16,14.54,5,14.0,16,144.0,144.0,-200.00000000000003,-57.70000000000003,,,,,,
2023-06-20,14.67,1,14.0,16,163.0,163.0,-200.00000000000003,-38.70000000000003,,,,,,
2023-06-20,14.67,29,14.0,16,83.0,83.0,-161.0000000000001,-79.70000000000012,101.75,92.75,114.0,19.24999999999994,-116.75000000000014,106.5
2023-06-26,14.71,2,14.0,16,117.0,117.0,-200.0,-84.7,,,,,,
2023-06-26,14.71,23,14.0,16,94.0,94.0,-184.0000000000001,-91.70000000000014,,,,,,
2023-06-27,14.34,22,14.0,16,105.0,105.0,-184.0000000000001,-80.70000000000016,,,,,,
2023-07-05,14.74,14,14.0,16,111.0,111.0,-200.0,-90.7,,,,,,
