DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2019-12-05,15.37,13,16.0,29,1186.0,1186.0,-1278.0,-93.7
2019-12-12,15.55,6,16.0,29,1256.0,1256.0,-1278.0,-23.7
