DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2011-10-31,29.97,15,29.0,29,-10.000000000000009,-10.000000000000009,153.0000000000001,141.30000000000013,-37.199999999999974,-29.999999999999982,-10.000000000000009,73.39999999999996,50.0,101.99999999999994
2011-12-09,29.61,11,29.0,29,-10.999999999999988,-10.999999999999988,0.0,-12.699999999999989,,,,,,
2015-08-27,29.9,19,29.0,29,-21.0,-21.0,61.99999999999977,39.29999999999977,-13.000000000000002,-17.0,-9.000000000000004,247.9999999999999,154.99999999999983,340.99999999999994
2015-08-31,29.37,15,29.0,29,-29.999999999999982,-29.999999999999982,61.99999999999977,30.29999999999979,-37.199999999999974,-29.999999999999982,-10.000000000000009,73.39999999999996,50.0,101.99999999999994
2015-09-04,29.47,11,29.0,29,-20.000000000000018,-20.000000000000018,61.99999999999977,40.29999999999976,,,,,,
2018-02-12,29.7,1,29.0,29,-30.00000000000007,-30.00000000000007,0.0,-31.70000000000007,,,,,,
2018-02-12,29.7,15,29.0,29,-119.99999999999991,-119.99999999999991,0.0,-121.69999999999992,-37.199999999999974,-29.999999999999982,-10.000000000000009,73.39999999999996,50.0,101.99999999999994
2020-06-10,29.01,7,29.0,29,-9.00000000000003,-9.00000000000003,0.0,-10.70000000000003,,,,,,
2020-07-07,29.63,29,29.0,29,-71.0,-71.0,68.99999999999977,-3.700000000000228,,,,,,
2020-07-16,29.29,6,29.0,29,-10.999999999999988,-10.999999999999988,51.999999999999886,39.2999999999999,-10.999999999999988,-10.999999999999988,-10.999999999999988,51.999999999999886,51.999999999999886,51.999999999999886
2020-07-16,29.29,20,29.0,29,-35.999999999999986,-35.999999999999986,68.99999999999977,31.299999999999788,-35.999999999999986,-35.999999999999986,-35.999999999999986,68.99999999999977,68.99999999999977,68.99999999999977
2020-09-23,29.73,7,29.0,29,-46.0,-46.0,16.0,-31.7,,,,,,
2020-10-02,29.9,19,29.0,29,-5.000000000000004,-5.000000000000004,434.0,427.3,-13.000000000000002,-17.0,-9.000000000000004,247.9999999999999,154.99999999999983,340.99999999999994
2020-10-05,29.69,9,29.0,29,-39.99999999999999,-39.99999999999999,150.0,108.3,-39.99999999999999,-39.99999999999999,-39.99999999999999,150.0,150.0,150.0
2020-10-06,30.0,1,29.0,29,-25.0,-25.0,0.0,-26.7,,,,,,
2020-10-19,29.69,23,29.0,29,-59.00000000000003,-59.00000000000003,16.0,-44.70000000000003,,,,,,
2020-10-20,29.6,8,29.0,29,-39.99999999999999,-39.99999999999999,173.99999999999983,132.29999999999984,-22.0,-30.999999999999996,-13.0,111.99999999999991,80.99999999999996,142.9999999999999
2021-01-04,29.19,16,29.0,29,-9.999999999999964,-9.999999999999964,0.0,-11.699999999999964,,,,,,
2022-01-21,29.79,5,29.0,29,-54.0,-54.0,0.0,-55.7,,,,,,
2022-01-21,29.79,26,29.0,29,-10.000000000000052,-10.000000000000052,394.9999999999999,383.29999999999984,-10.000000000000052,-10.000000000000052,-10.000000000000052,394.9999999999999,394.9999999999999,394.9999999999999
2022-01-31,29.41,16,29.0,29,-20.000000000000018,-20.000000000000018,394.9999999999999,373.2999999999999,,,,,,
2022-02-18,29.71,25,29.0,29,-20.000000000000018,-20.000000000000018,207.00000000000003,185.3,-20.000000000000018,-20.000000000000018,-20.000000000000018,207.00000000000003,207.00000000000003,207.00000000000003
2022-05-04,29.42,14,29.0,29,-10.000000000000052,-10.000000000000052,69.99999999999994,58.29999999999988,-10.000000000000052,-10.000000000000052,-10.000000000000052,69.99999999999994,69.99999999999994,69.99999999999994
2022-06-10,29.63,5,29.0,29,-10.000000000000009,-10.000000000000009,0.0,-11.700000000000008,,,,,,
2022-06-23,29.77,27,29.0,29,-10.000000000000009,-10.000000000000009,0.0,-11.700000000000008,,,,,,
2022-06-29,29.36,7,29.0,29,-29.000000000000004,-29.000000000000004,0.0,-30.700000000000003,,,,,,
2022-07-13,29.06,7,29.0,29,-10.000000000000009,-10.000000000000009,0.0,-11.700000000000008,,,,,,
2022-10-04,29.62,1,29.0,29,-3.0000000000000027,-3.0000000000000027,0.0,-4.700000000000003,,,,,,
2022-10-04,29.62,8,29.0,29,-4.000000000000004,-4.000000000000004,50.0,44.3,-22.0,-30.999999999999996,-13.0,111.99999999999991,80.99999999999996,142.9999999999999
2022-10-04,29.62,15,29.0,29,-6.000000000000005,-6.000000000000005,50.0,42.29999999999999,-37.199999999999974,-29.999999999999982,-10.000000000000009,73.39999999999996,50.0,101.99999999999994
2022-10-25,30.0,1,29.0,29,-43.00000000000001,-43.00000000000001,0.0,-44.70000000000001,,,,,,
2022-10-25,30.0,15,29.0,29,-19.99999999999997,-19.99999999999997,101.99999999999994,80.29999999999997,-37.199999999999974,-29.999999999999982,-10.000000000000009,73.39999999999996,50.0,101.99999999999994
2022-10-25,30.0,22,29.0,29,-8.000000000000007,-8.000000000000007,161.99999999999972,152.29999999999973,-8.000000000000007,-8.000000000000007,-8.000000000000007,161.99999999999972,161.99999999999972,161.99999999999972
