DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2020-06-30,32.94,1,32.5,28,-361.0,89.0,430.00000000000006,67.30000000000005,-361.0,-361.0,-361.0,430.00000000000006,430.00000000000006,430.00000000000006
2022-01-27,33.0,20,32.5,28,-340.00000000000006,109.99999999999994,844.9999999999999,503.29999999999984,-340.00000000000006,-340.00000000000006,-340.00000000000006,844.9999999999999,844.9999999999999,844.9999999999999
2022-02-14,32.04,2,32.5,28,-335.0,115.0,450.0,113.3,-213.66666666666666,-251.5,-153.0,284.99999999999994,202.49999999999986,348.49999999999994
2022-02-14,32.04,29,32.5,28,-350.0,100.0,862.0000000000001,510.3000000000001,-350.0,-350.0,-350.0,862.0000000000001,862.0000000000001,862.0000000000001
2022-03-03,32.01,12,32.5,28,-314.99999999999994,135.00000000000006,366.0,49.30000000000005,,,,,,
2022-06-20,32.16,9,32.5,28,-332.0,118.0,588.0000000000002,254.30000000000024,-332.0,-332.0,-332.0,588.0000000000002,588.0000000000002,588.0000000000002
2022-09-23,32.31,5,32.5,28,-265.0,185.0,267.00000000000017,0.3000000000001706,,,,,,
2022-09-23,32.31,19,32.5,28,-292.0,158.0,400.0,106.3,-292.0,-292.0,-292.0,400.0,400.0,400.0
2022-09-23,32.31,26,32.5,28,-315.00000000000006,134.99999999999994,400.0,83.29999999999994,-315.00000000000006,-315.00000000000006,-315.00000000000006,400.0,400.0,400.0
2022-09-26,32.88,2,32.5,28,-168.0,282.0,246.9999999999999,77.29999999999988,-213.66666666666666,-251.5,-153.0,284.99999999999994,202.49999999999986,348.49999999999994
2022-09-26,32.88,23,32.5,28,-295.0,155.0,400.0,103.3,-295.0,-295.0,-295.0,400.0,400.0,400.0
2022-10-07,32.02,5,32.5,28,-150.0,300.0,45.00000000000029,-106.69999999999972,,,,,,
2022-10-07,32.02,12,32.0,28,-231.0,169.00000000000003,157.99999999999983,-74.70000000000014,,,,,,
2022-10-14,32.98,5,32.0,28,-137.0,263.0,157.99999999999983,19.29999999999983,,,,,,
2022-10-17,32.59,2,32.0,28,-138.0,262.0,157.99999999999983,18.29999999999983,-213.66666666666666,-251.5,-153.0,284.99999999999994,202.49999999999986,348.49999999999994
