DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2015-02-02,22.81,16,22.0,28,480.00000000000006,480.00000000000006,-525.0,-46.699999999999946,,,,,,
2015-09-21,22.48,29,22.0,28,480.0,480.0,-600.0000000000001,-121.70000000000012,,,,,,
2016-11-03,22.57,12,22.0,28,481.0,481.0,-596.0,-116.70000000000006,,,,,,
2018-11-21,22.31,27,22.0,28,490.00000000000006,490.00000000000006,170.00000000000006,658.3000000000001,490.00000000000006,490.00000000000006,490.00000000000006,170.00000000000006,170.00000000000006,170.00000000000006
2019-08-06,22.87,15,22.0,28,510.00000000000006,510.00000000000006,-600.0,-91.69999999999996,,,,,,
2020-08-17,22.82,30,22.0,28,345.0,345.0,-208.00000000000017,135.29999999999984,345.0,345.0,345.0,-208.00000000000017,-208.00000000000017,-208.00000000000017
2021-03-11,22.5,20,22.0,28,321.0,321.0,-521.0000000000001,-201.7000000000001,,,,,,
2021-03-18,22.6,6,22.0,28,439.0,439.0,-550.0,-112.70000000000006,,,,,,
2021-12-09,22.12,13,23.0,28,410.00000000000006,410.00000000000006,-460.0000000000001,-51.70000000000006,,,,,,
2022-02-02,22.73,14,22.0,28,470.0,470.0,-205.00000000000009,263.2999999999999,470.0,470.0,470.0,-205.00000000000009,-205.00000000000009,-205.00000000000009
2022-04-08,22.34,12,22.0,28,450.0,450.0,-600.0,-151.7,,,,,,
2022-04-14,22.7,6,22.0,28,440.00000000000006,440.00000000000006,-600.0,-161.69999999999993,,,,,,
2022-04-19,22.92,29,23.0,28,375.0,375.0,146.00000000000009,519.3000000000001,,,,,,
2022-08-04,22.66,13,22.0,28,445.0,445.0,-571.0000000000001,-127.70000000000012,,,,,,
2022-08-05,22.58,12,22.0,28,490.00000000000006,490.00000000000006,-571.0000000000001,-82.70000000000006,,,,,,
2022-08-08,22.01,9,22.0,28,465.0,465.0,-571.0000000000001,-107.70000000000016,,,,,,
2022-08-09,22.23,8,22.0,28,455.0,455.0,-571.0000000000001,-117.70000000000012,,,,,,
2022-11-22,22.71,29,22.0,28,455.0,455.0,-500.99999999999983,-47.69999999999983,,,,,,
2022-11-30,22.63,21,22.0,28,478.0,478.0,-500.99999999999983,-24.69999999999983,,,,,,
2023-01-06,22.9,12,22.0,28,496.0,496.0,-530.0,-35.7,,,,,,
2023-03-27,22.93,23,22.0,28,471.0,471.0,-600.0,-130.7,,,,,,
