DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2016-03-01,20.17,20.96,21,47,2495.0000000000005,2495.0000000000005,-2596.0,-102.69999999999956
