DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2022-12-02,20.96,19,20.0,34,1196.0,1196.0,-1384.0,-189.7
2023-01-17,20.22,29,20.0,34,1209.0,1209.0,-1295.0,-87.7
2023-01-18,20.58,28,20.0,34,1170.0,1170.0,-1295.0,-126.7
2023-01-20,20.7,26,20.0,34,1207.0,1207.0,-1295.0,-89.7
