DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2023-04-24,18.24,23,18.0,34,1394.0,1394.0,-1485.0,-92.7
2023-05-03,18.83,14,18.0,34,1362.0,1362.0,-1568.0,-207.7
