DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2020-05-04,40.32,16.0,40.0,60,1760.0000000000002,1760.0000000000002,-1817.0,-58.699999999999775
2020-10-28,40.77,21.04,40.0,60,1641.0,1641.0,-2000.0000000000005,-360.7000000000005
