DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2016-02-11,30.9,5,30.0,60,2861.0,2861.0,-3000.0,-140.7
2020-09-10,30.56,6,30.0,60,2809.0,2809.0,-2999.9999999999995,-192.6999999999996
