DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2013-01-15,13.99,28,13.0,60,4400.0,4400.0,-4666.0,-267.7
2018-07-09,13.45,8,14.0,60,4465.0,4465.0,-4577.0,-113.7
2018-08-30,13.95,19,13.0,60,4472.0,4472.0,-4637.0,-166.7
2018-09-14,13.15,4,14.0,60,4553.0,4553.0,-4576.0,-24.7
