DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2018-07-11,14.15,6,15.0,60,4419.000000000001,4419.000000000001,-4477.0,-59.69999999999909
2018-08-31,14.03,18,15.0,60,4390.000000000001,4390.000000000001,-4437.0,-48.69999999999909
2018-09-11,14.92,7,15.0,60,4414.0,4414.0,-4437.0,-24.7
