DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2018-02-07,31.64,6.0,32.0,35,220.0,220.0,-294.0,-75.70000000000006
2022-10-18,31.93,1.0,31.0,35,351.0,351.0,-400.0,-50.7
