DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2013-01-11,13.79,4.0,13.0,25,1066.5,1066.5,-1167.0,-102.2
2013-11-01,13.92,18.04,13.0,25,1047.0,1047.0,-1111.0,-65.7
2015-03-23,13.53,22.0,13.5,25,906.5,906.5,-1037.0,-132.2
2015-03-24,13.68,21.0,13.0,25,922.5,922.5,-1087.0,-166.2
2016-04-19,13.88,28.0,13.5,25,882.0,882.0,-952.0,-71.7
2016-05-27,13.76,18.0,13.5,25,952.4999999999999,952.4999999999999,-395.0000000000001,555.7999999999997
2016-07-11,13.67,8.0,13.5,25,1017.5000000000001,1017.5000000000001,-1150.0,-134.19999999999987
2016-07-18,13.12,29.0,13.0,25,937.9999999999999,937.9999999999999,-1115.0,-178.7000000000001
2016-07-26,13.5,7.0,13.0,25,1058.0,1058.0,-1142.0,-85.7
2016-10-24,13.26,1.0,13.0,25,1149.0,1149.0,-1200.0,-52.7
2017-03-23,13.17,27.0,14.0,25,955.0000000000001,955.0000000000001,-844.0,109.30000000000011
2018-08-30,13.95,19.0,13.0,25,1012.5,1012.5,-1137.0,-126.2
2019-04-11,13.58,20.0,14.0,25,971.0000000000001,971.0000000000001,-929.0,40.30000000000011
2019-07-11,13.33,27.0,13.0,25,1017.0,1017.0,-474.99999999999983,540.3000000000002
2019-07-15,13.02,2.0,13.5,25,1119.5,1119.5,-1150.0,-32.2
2019-07-17,13.97,7.0,13.0,25,1063.0,1063.0,-1200.0,-138.7
2019-07-24,13.1,14.0,13.0,25,1098.5,1098.5,-474.99999999999983,621.8000000000002
2019-07-29,13.17,2.0,13.0,25,1153.5,1153.5,-1141.0,10.8
2019-10-25,13.79,26.04,13.0,25,957.5000000000001,957.5000000000001,-1131.0,-175.19999999999987
2019-10-29,13.52,22.04,13.5,25,933.4999999999999,933.4999999999999,-1081.0,-149.2000000000001
2019-10-31,13.95,20.04,13.0,25,957.4999999999999,957.4999999999999,-1131.0,-175.2000000000001
2019-11-01,13.12,19.04,13.5,25,997.0000000000001,997.0000000000001,-1081.0,-85.69999999999989
2019-11-18,13.1,30.0,13.5,25,960.0,960.0,-1099.0,-140.7
2019-11-19,13.01,29.0,13.5,25,952.9999999999999,952.9999999999999,-1099.0,-147.7000000000001
2019-11-21,13.86,27.0,13.5,25,942.0,942.0,-1099.0,-158.7
2019-12-27,13.72,4.0,13.0,25,1086.0,1086.0,-1125.0,-40.7
2020-01-21,13.33,15.0,13.5,25,955.0000000000001,955.0000000000001,-879.0,74.30000000000011
2020-01-22,13.01,21.0,13.0,25,1020.9999999999999,1020.9999999999999,-1089.0,-69.70000000000012
2023-06-21,13.89,28.0,13.0,25,911.9999999999999,911.9999999999999,-1161.0,-250.7000000000001
2023-06-22,13.98,27.0,13.0,25,947.0000000000001,947.0000000000001,-1176.0,-230.69999999999987
2023-06-23,13.8,26.0,13.0,25,922.0000000000001,922.0000000000001,-1184.0,-263.6999999999999
2023-06-28,13.96,21.0,13.0,25,997.9999999999999,997.9999999999999,-1184.0,-187.7000000000001
2023-06-29,13.85,20.0,13.0,25,974.0,974.0,-1184.0,-211.7
2023-07-17,14.0,2.0,13.0,25,1129.0,1129.0,-1188.0,-60.7
2023-07-17,14.0,30.0,13.5,25,941.0000000000002,941.0000000000002,-843.9999999999999,95.30000000000034
2023-07-18,13.67,1.0,13.0,25,1161.5,1161.5,-1188.0,-28.2
2023-07-18,13.67,29.0,13.5,25,951.0000000000001,951.0000000000001,-843.9999999999999,105.30000000000022
2023-07-19,13.84,21.0,13.0,25,970.5,970.5,-935.9999999999999,32.80000000000011
2023-07-19,13.84,28.0,13.0,25,934.0,934.0,-893.9999999999999,38.30000000000011
2023-07-21,13.89,19.0,13.0,25,990.4999999999999,990.4999999999999,-935.9999999999999,52.8
2023-07-21,13.89,26.0,13.0,25,957.0000000000002,957.0000000000002,-893.9999999999999,61.30000000000034
2023-08-31,14.0,20.0,13.0,25,996.9999999999999,996.9999999999999,-1111.0,-115.70000000000012
2023-09-01,13.56,19.0,13.0,25,1020.5,1020.5,-1111.0,-92.2
2023-09-14,13.46,13.0,13.0,25,1087.5,1087.5,-664.9999999999999,420.8000000000001
2023-11-22,13.25,7.0,13.0,25,1116.0,1116.0,-1197.0,-82.7
2023-11-24,13.17,5.0,13.0,25,1169.0,1169.0,-1200.0,-32.7
2023-11-27,13.28,2.0,13.0,25,1177.5,1177.5,-1200.0,-24.2
