DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2016-06-27,26.72,1,26.0,22,-322.0,78.0,400.0,76.3,-203.0,-252.5,-143.5,233.00000000000009,149.5000000000001,300.5000000000001
2020-02-24,26.35,2,26.0,22,-341.0,59.0,380.9999999999999,38.29999999999988,-341.0,-341.0,-341.0,380.9999999999999,380.9999999999999,380.9999999999999
2020-08-03,26.01,9,26.0,22,-248.0,152.0,525.9999999999998,276.2999999999998,-292.5,-314.75,-270.25,485.4999999999999,465.24999999999994,505.74999999999983
2020-08-03,26.01,16,26.0,22,-185.0,215.0,470.9999999999997,284.2999999999997,-181.66666666666666,-190.0,-175.0,344.33333333333326,281.00000000000006,403.49999999999983
2021-01-25,26.63,9,27.0,22,-337.0,163.0,445.0,106.29999999999994,-292.5,-314.75,-270.25,485.4999999999999,465.24999999999994,505.74999999999983
2022-02-04,26.26,12,26.0,22,-270.0,130.0,607.0,335.3,-187.66666666666666,-210.0,-146.5,408.6666666666667,309.50000000000006,483.0
2022-03-18,26.82,5,26.0,22,-207.0,193.00000000000003,335.99999999999994,127.29999999999995,-202.66666666666666,-231.5,-176.0,365.3333333333333,298.0,418.0
2022-05-30,26.81,16,26.0,22,-165.0,235.0,226.00000000000017,59.30000000000017,-181.66666666666666,-190.0,-175.0,344.33333333333326,281.00000000000006,403.49999999999983
2022-06-02,26.5,13,26.0,22,-180.0,220.0,226.00000000000017,44.30000000000017,-172.5,-176.25,-168.75,294.5,260.2500000000001,328.74999999999994
2022-06-07,26.24,8,26.0,22,-200.0,200.0,226.00000000000017,24.30000000000017,-167.0,-183.5,-150.5,294.5,260.2500000000001,328.74999999999994
2022-06-09,26.24,6,26.0,22,-95.0,305.0,0.0,-96.7,,,,,,
2022-07-08,26.61,12,26.0,22,-150.0,250.0,260.0000000000001,108.30000000000013,-187.66666666666666,-210.0,-146.5,408.6666666666667,309.50000000000006,483.0
2022-07-15,26.72,5,26.0,22,-145.0,255.0,260.0000000000001,113.30000000000013,-202.66666666666666,-231.5,-176.0,365.3333333333333,298.0,418.0
2022-07-15,26.72,12,26.0,22,-143.0,257.0,359.0,214.3,-187.66666666666666,-210.0,-146.5,408.6666666666667,309.50000000000006,483.0
2022-08-31,26.62,7,26.0,22,-102.0,298.0,280.9999999999999,177.2999999999999,-138.66666666666666,-162.0,-97.0,314.6666666666666,290.49999999999994,331.49999999999994
2022-08-31,26.62,21,26.0,22,-200.0,200.0,335.99999999999994,134.29999999999995,-200.0,-200.0,-200.0,335.99999999999994,335.99999999999994,335.99999999999994
2022-08-31,26.62,28,26.0,22,-221.0,179.0,335.99999999999994,113.29999999999994,-221.0,-221.0,-221.0,335.99999999999994,335.99999999999994,335.99999999999994
2022-09-02,26.28,19,26.0,22,-190.0,210.0,335.99999999999994,144.29999999999995,-190.0,-190.0,-190.0,335.99999999999994,335.99999999999994,335.99999999999994
2022-09-05,26.85,16,26.0,22,-195.00000000000003,205.0,335.99999999999994,139.29999999999993,-181.66666666666666,-190.0,-175.0,344.33333333333326,281.00000000000006,403.49999999999983
2022-09-15,26.93,6,26.0,22,-100.0,300.0,44.99999999999993,-56.70000000000008,,,,,,
2022-11-01,26.35,15,26.0,22,-175.0,225.0,362.9999999999999,186.2999999999999,-175.0,-175.0,-175.0,362.9999999999999,362.9999999999999,362.9999999999999
2022-11-02,26.62,7,27.0,22,-222.00000000000003,278.0,300.0,76.29999999999997,-138.66666666666666,-162.0,-97.0,314.6666666666666,290.49999999999994,331.49999999999994
2022-11-02,26.62,14,26.0,22,-130.99999999999997,269.0,362.9999999999999,230.29999999999995,-130.99999999999997,-130.99999999999997,-130.99999999999997,362.9999999999999,362.9999999999999,362.9999999999999
2022-11-03,26.87,13,26.0,22,-165.0,235.0,362.9999999999999,196.2999999999999,-172.5,-176.25,-168.75,294.5,260.2500000000001,328.74999999999994
2022-11-08,26.16,1,26.0,22,-104.0,296.0,98.00000000000004,-7.699999999999957,-203.0,-252.5,-143.5,233.00000000000009,149.5000000000001,300.5000000000001
2022-11-08,26.16,8,26.0,22,-134.0,266.0,362.9999999999999,227.2999999999999,-167.0,-183.5,-150.5,294.5,260.2500000000001,328.74999999999994
2022-11-09,26.35,7,26.0,22,-92.0,308.0,362.9999999999999,269.2999999999999,-138.66666666666666,-162.0,-97.0,314.6666666666666,290.49999999999994,331.49999999999994
2022-11-10,26.59,6,26.0,22,-202.0,198.0,362.9999999999999,159.2999999999999,,,,,,
2022-11-15,26.22,1,26.0,22,-183.0,217.0,201.00000000000017,16.30000000000017,-203.0,-252.5,-143.5,233.00000000000009,149.5000000000001,300.5000000000001
2023-03-17,26.14,5,27.0,22,-256.0,244.0,500.0,242.3,-202.66666666666666,-231.5,-176.0,365.3333333333333,298.0,418.0
