DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2012-03-20,15.95,28,16.0,22,365.0,365.0,-256.0000000000002,107.29999999999976,457.5,411.25,503.75,-334.00000000000017,-373.0000000000001,-295.0000000000002
2016-05-09,15.39,29,16.0,22,391.0,391.0,-600.0,-210.70000000000005,,,,,,
2018-01-30,15.42,22,15.0,22,570.0000000000001,570.0000000000001,-253.0000000000001,315.3,,,,,,
2019-09-23,16.0,23,16.0,22,455.0,455.0,-579.0,-125.7,,,,,,
2023-06-12,15.02,9,15.0,22,596.0,596.0,-700.0,-105.7,,,,,,
2023-07-27,15.02,20,15.0,22,582.0,582.0,-446.99999999999983,133.30000000000018,582.0,582.0,582.0,-446.99999999999983,-446.99999999999983,-446.99999999999983
2023-08-29,15.3,22,15.0,22,571.0,571.0,-611.0,-41.7,,,,,,
2023-09-20,15.15,28,15.0,22,550.0,550.0,-412.0000000000001,136.2999999999999,457.5,411.25,503.75,-334.00000000000017,-373.0000000000001,-295.0000000000002
2023-11-07,15.17,8,15.0,22,604.0,604.0,-693.9999999999999,-91.69999999999987,,,,,,
2023-11-08,15.09,7,15.0,22,627.0,627.0,-693.9999999999999,-68.69999999999989,,,,,,
