DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2010-02-12,25.54,4,26.0,21,-180.0,320.0,387.0000000000001,205.30000000000013,-180.0,-180.0,-180.0,387.0000000000001,387.0000000000001,387.0000000000001
2020-11-09,25.82,2,25.0,21,-110.0,290.0,243.0,131.3,-190.0,-230.0,-138.5,299.33333333333337,252.50000000000006,327.50000000000006
2020-12-22,25.56,1,25.0,21,-134.0,266.0,287.0000000000001,151.30000000000013,-149.33333333333334,-157.0,-144.0,302.33333333333337,253.50000000000006,343.50000000000006
2021-02-03,25.43,21,25.0,21,-175.0,225.0,530.9999999999999,354.2999999999999,-175.0,-175.0,-175.0,530.9999999999999,530.9999999999999,530.9999999999999
2021-03-01,25.39,1,25.0,21,-154.0,246.0,220.0,64.29999999999994,-149.33333333333334,-157.0,-144.0,302.33333333333337,253.50000000000006,343.50000000000006
2021-05-19,25.96,7,25.0,21,-285.0,115.0,448.0,161.3,-285.0,-285.0,-285.0,448.0,448.0,448.0
2021-09-21,25.6,1,25.0,21,-160.0,240.0,400.0,238.3,-149.33333333333334,-157.0,-144.0,302.33333333333337,253.50000000000006,343.50000000000006
2021-09-21,25.6,8,26.0,21,-369.00000000000006,130.99999999999994,837.0000000000001,466.30000000000007,-295.25,-344.25000000000006,-267.0,509.25,400.0,509.25
2021-11-29,25.69,2,25.0,21,-293.0,107.0,262.0000000000001,-32.69999999999989,-190.0,-230.0,-138.5,299.33333333333337,252.50000000000006,327.50000000000006
2021-11-29,25.69,9,26.0,21,-386.00000000000006,113.99999999999994,500.0,112.29999999999994,-233.5,-342.5,-112.5,347.25,228.74999999999994,500.0
2022-01-20,25.89,27,25.0,21,-255.0,145.00000000000003,507.0,250.30000000000004,-255.0,-255.0,-255.0,507.0,507.0,507.0
2022-02-01,25.33,8,25.0,21,-336.00000000000006,63.99999999999994,400.0,62.29999999999994,-295.25,-344.25000000000006,-267.0,509.25,400.0,509.25
2022-02-01,25.33,15,25.0,21,-289.99999999999994,110.00000000000006,507.0,215.30000000000007,-289.99999999999994,-289.99999999999994,-289.99999999999994,507.0,507.0,507.0
2022-02-03,25.81,13,25.0,21,-210.0,190.00000000000003,507.0,295.3,-210.0,-210.0,-210.0,507.0,507.0,507.0
2022-03-21,25.36,30,25.0,21,-220.00000000000003,179.99999999999997,530.0000000000001,308.3000000000001,-175.0,-197.50000000000003,-152.5,479.5,454.24999999999994,504.75000000000006
2022-04-12,25.38,8,25.0,21,-180.0,220.0,400.0,218.3,-295.25,-344.25000000000006,-267.0,509.25,400.0,509.25
2022-06-03,25.96,12,25.0,21,-95.0,305.0,126.00000000000016,29.30000000000016,-103.0,-107.0,-99.0,194.50000000000003,160.25000000000009,228.74999999999994
2022-06-06,25.81,9,25.0,21,-105.0,295.0,126.00000000000016,19.30000000000016,-233.5,-342.5,-112.5,347.25,228.74999999999994,500.0
2022-07-18,25.91,30,25.0,21,-130.0,270.0,428.9999999999999,297.2999999999999,-175.0,-197.50000000000003,-152.5,479.5,454.24999999999994,504.75000000000006
2022-07-19,25.41,29,25.0,21,-125.0,275.0,428.9999999999999,302.2999999999999,-125.0,-125.0,-125.0,428.9999999999999,428.9999999999999,428.9999999999999
2022-08-26,25.9,5,25.0,21,-68.0,332.0,0.0,-69.7,,,,,,
2022-08-26,25.9,26,25.0,21,-155.0,245.0,236.0,79.29999999999994,-207.49999999999997,-233.74999999999994,-181.25,318.0,277.0,359.0
2022-11-04,25.71,12,25.0,21,-111.0,289.0,262.9999999999999,150.2999999999999,-103.0,-107.0,-99.0,194.50000000000003,160.25000000000009,228.74999999999994
2022-11-07,25.67,9,25.0,21,-115.0,285.0,262.9999999999999,146.2999999999999,-233.5,-342.5,-112.5,347.25,228.74999999999994,500.0
2022-12-12,25.05,2,25.0,21,-167.0,233.0,393.0,224.3,-190.0,-230.0,-138.5,299.33333333333337,252.50000000000006,327.50000000000006
2022-12-12,25.05,9,26.0,21,-328.0,172.0,500.0,170.3,-233.5,-342.5,-112.5,347.25,228.74999999999994,500.0
2022-12-13,25.84,8,25.0,21,-296.0,104.0,400.0,102.3,-295.25,-344.25000000000006,-267.0,509.25,400.0,509.25
2023-03-24,25.21,26,25.0,21,-259.99999999999994,140.00000000000006,400.0,138.3,-207.49999999999997,-233.74999999999994,-181.25,318.0,277.0,359.0
