DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2010-04-30,22.39,18,22.5,21,-115.0,35.000000000000014,289.00000000000006,172.30000000000007,-115.0,-115.0,-115.0,289.00000000000006,289.00000000000006,289.00000000000006
2010-05-03,22.41,15,22.5,21,-123.0,27.0,3.9999999999999134,-120.70000000000007,-83.5,-110.25,-54.25,217.75,75.99999999999997,344.25000000000006
2010-09-20,22.58,29,22.5,21,-65.99999999999999,84.00000000000001,292.99999999999994,225.29999999999995,-87.0,-106.75000000000003,-62.749999999999986,248.00000000000003,193.0000000000001,300.99999999999994
2010-11-01,22.54,15,22.5,21,-106.0,44.000000000000014,462.0000000000001,354.3000000000001,-83.5,-110.25,-54.25,217.75,75.99999999999997,344.25000000000006
2014-10-20,22.16,29,22.0,21,-99.00000000000004,0.9999999999999716,175.0,74.29999999999997,-87.0,-106.75000000000003,-62.749999999999986,248.00000000000003,193.0000000000001,300.99999999999994
2015-01-06,22.9,14,22.0,21,-99.99999999999996,4.263256414560601e-14,413.9999999999997,312.2999999999998,-80.99999999999999,-87.49999999999997,-71.5,237.33333333333326,149.0,310.4999999999999
2016-06-16,22.89,5,22.0,21,-111.0,-11.000000000000014,132.0,19.299999999999983,,,,,,
2016-06-16,22.89,12,23.0,21,-210.00000000000009,-10.000000000000057,416.0,204.29999999999995,-85.66666666666667,-75.49999999999997,-53.5,169.83333333333331,101.00000000000003,159.74999999999991
2016-11-03,22.57,12,22.0,21,-78.99999999999996,21.000000000000043,104.00000000000011,23.30000000000016,-85.66666666666667,-75.49999999999997,-53.5,169.83333333333331,101.00000000000003,159.74999999999991
2018-04-09,22.02,9,22.0,21,-85.99999999999999,14.000000000000014,137.9999999999999,50.2999999999999,-70.49999999999999,-78.24999999999999,-62.74999999999999,133.4999999999999,131.2499999999999,135.7499999999999
2019-08-06,22.87,1,22.0,21,-144.0,-44.0,100.0,-45.7,-74.0,-103.5,-38.25,90.0,100.0,100.0
2020-08-17,22.82,30,22.0,21,-44.00000000000001,55.99999999999999,107.99999999999984,62.29999999999982,-43.50000000000001,-43.75000000000001,-43.25000000000001,138.9999999999999,123.49999999999986,154.4999999999999
2020-11-24,22.48,7,22.0,21,-71.0,29.0,148.99999999999983,76.29999999999983,-52.25,-72.0,-38.24999999999999,108.24999999999994,84.25000000000001,133.9999999999999
2020-11-25,22.5,6,23.0,21,-136.0,64.0,248.99999999999983,111.29999999999984,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2020-11-30,22.89,1,22.0,21,-109.0,-9.000000000000014,100.0,-10.700000000000014,-74.0,-103.5,-38.25,90.0,100.0,100.0
2020-12-08,22.25,1,22.0,21,-111.0,-11.000000000000014,100.0,-12.700000000000014,-74.0,-103.5,-38.25,90.0,100.0,100.0
2020-12-17,22.27,6,22.0,21,-60.00000000000001,39.99999999999999,42.99999999999997,-18.700000000000035,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2020-12-28,22.12,2,22.0,21,-52.0,48.0,101.00000000000016,47.30000000000015,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2020-12-28,22.12,23,22.0,21,-59.99999999999999,40.000000000000014,101.00000000000016,39.30000000000017,-62.25,-67.00000000000001,-57.75,196.00000000000006,100.7500000000001,245.2500000000001
2021-01-20,22.86,7,22.0,21,-44.99999999999999,55.00000000000001,91.0,44.30000000000002,-52.25,-72.0,-38.24999999999999,108.24999999999994,84.25000000000001,133.9999999999999
2021-01-20,22.86,14,22.0,21,-68.0,32.0,91.0,21.30000000000001,-80.99999999999999,-87.49999999999997,-71.5,237.33333333333326,149.0,310.4999999999999
2021-01-21,22.22,6,23.0,21,-104.0,96.0,173.00000000000006,67.30000000000005,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2021-02-05,22.16,5,22.0,21,-43.0,57.0,100.0,55.3,,,,,,
2021-02-08,22.07,2,22.0,21,-41.0,59.0,100.0,57.3,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2021-02-09,22.26,1,22.0,21,-32.0,68.0,100.0,66.3,-74.0,-103.5,-38.25,90.0,100.0,100.0
2021-02-16,22.46,8,22.0,21,-80.0,20.0,116.0,34.30000000000001,-71.4,-80.0,-45.0,143.79999999999995,116.0,169.99999999999991
2021-03-12,22.99,12,22.0,21,-53.0,47.0,100.0,45.3,-85.66666666666667,-75.49999999999997,-53.5,169.83333333333331,101.00000000000003,159.74999999999991
2021-03-18,22.6,6,22.0,21,-69.0,31.0,150.0,79.3,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2021-03-22,22.29,2,22.0,21,-139.0,-39.0,150.0,9.3,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2021-12-09,22.12,6,23.0,21,-163.00000000000003,36.99999999999997,232.99999999999983,68.2999999999998,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2021-12-14,23.0,1,22.0,21,-87.0,13.0,100.0,11.3,-74.0,-103.5,-38.25,90.0,100.0,100.0
2021-12-16,22.13,6,22.0,21,-89.99999999999999,10.000000000000014,100.0,8.300000000000015,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2022-01-14,22.07,5,22.0,21,-89.99999999999999,10.000000000000014,82.00000000000003,-9.699999999999957,,,,,,
2022-02-02,22.73,14,22.0,21,-75.0,25.0,207.00000000000003,130.30000000000004,-80.99999999999999,-87.49999999999997,-71.5,237.33333333333326,149.0,310.4999999999999
2022-03-25,22.86,26,22.0,21,-64.99999999999999,35.000000000000014,230.00000000000009,163.30000000000007,-56.0,-64.0,-51.50000000000001,261.3333333333333,200.0,307.00000000000006
2022-04-08,22.34,12,22.0,21,-64.99999999999999,35.000000000000014,100.0,33.30000000000001,-85.66666666666667,-75.49999999999997,-53.5,169.83333333333331,101.00000000000003,159.74999999999991
2022-04-14,22.7,6,22.0,21,-35.0,65.0,100.0,63.3,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2022-04-19,22.92,1,22.0,21,-84.99999999999999,15.000000000000014,100.0,13.300000000000017,-74.0,-103.5,-38.25,90.0,100.0,100.0
2022-04-19,22.92,29,23.0,21,-130.0,70.0,325.0,193.3,-87.0,-106.75000000000003,-62.749999999999986,248.00000000000003,193.0000000000001,300.99999999999994
2022-07-29,22.16,5,22.0,21,-32.0,68.0,32.00000000000003,-1.6999999999999715,,,,,,
2022-07-29,22.16,19,22.0,21,-50.0,50.0,128.9999999999999,77.29999999999988,-50.0,-50.0,-50.0,128.9999999999999,128.9999999999999,128.9999999999999
2022-08-05,22.58,12,22.0,21,-55.00000000000001,44.99999999999999,128.9999999999999,72.29999999999988,-85.66666666666667,-75.49999999999997,-53.5,169.83333333333331,101.00000000000003,159.74999999999991
2022-08-08,22.01,2,22.0,21,-81.99999999999999,18.000000000000014,100.0,16.300000000000015,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2022-08-08,22.01,9,22.0,21,-54.99999999999999,45.00000000000001,128.9999999999999,72.29999999999988,-70.49999999999999,-78.24999999999999,-62.74999999999999,133.4999999999999,131.2499999999999,135.7499999999999
2022-08-09,22.23,1,22.0,21,-62.99999999999999,37.000000000000014,100.0,35.30000000000001,-74.0,-103.5,-38.25,90.0,100.0,100.0
2022-08-09,22.23,8,22.0,21,-45.0,55.0,128.9999999999999,82.29999999999988,-71.4,-80.0,-45.0,143.79999999999995,116.0,169.99999999999991
2022-08-10,22.34,7,22.0,21,-75.0,25.0,128.9999999999999,52.29999999999988,-52.25,-72.0,-38.24999999999999,108.24999999999994,84.25000000000001,133.9999999999999
2022-11-22,22.71,1,22.0,21,-56.99999999999999,43.00000000000001,100.0,41.3,-74.0,-103.5,-38.25,90.0,100.0,100.0
2022-11-22,22.71,8,23.0,21,-136.0,64.0,200.0,62.3,-71.4,-80.0,-45.0,143.79999999999995,116.0,169.99999999999991
2022-11-22,22.71,29,22.0,21,-52.99999999999999,47.00000000000001,199.00000000000017,144.30000000000018,-87.0,-106.75000000000003,-62.749999999999986,248.00000000000003,193.0000000000001,300.99999999999994
2022-11-28,22.5,2,22.0,21,-32.0,68.0,100.0,66.29999999999998,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2022-11-28,22.5,16,22.0,21,-42.99999999999999,57.00000000000001,305.00000000000006,260.30000000000007,-35.5,-39.24999999999999,-31.75,255.49999999999997,230.74999999999994,280.25
2022-11-28,22.5,23,22.0,21,-51.000000000000014,48.99999999999999,199.00000000000017,146.30000000000018,-62.25,-67.00000000000001,-57.75,196.00000000000006,100.7500000000001,245.2500000000001
2022-11-29,22.57,1,22.0,21,-28.0,72.0,100.0,70.29999999999998,-74.0,-103.5,-38.25,90.0,100.0,100.0
2022-11-29,22.57,15,22.0,21,-49.00000000000001,50.99999999999999,305.00000000000006,254.30000000000007,-83.5,-110.25,-54.25,217.75,75.99999999999997,344.25000000000006
2022-11-29,22.57,22,22.0,21,-55.00000000000001,44.99999999999999,199.00000000000017,142.30000000000018,-55.00000000000001,-55.00000000000001,-55.00000000000001,199.00000000000017,199.00000000000017,199.00000000000017
2022-11-30,22.63,21,22.0,21,-62.000000000000014,37.99999999999999,199.00000000000017,135.30000000000018,-62.000000000000014,-62.000000000000014,-62.000000000000014,199.00000000000017,199.00000000000017,199.00000000000017
2022-12-06,22.6,1,22.0,21,-24.0,76.0,0.0,-25.7,-74.0,-103.5,-38.25,90.0,100.0,100.0
2022-12-06,22.6,15,22.0,21,-55.99999999999999,44.00000000000001,100.0,42.30000000000002,-83.5,-110.25,-54.25,217.75,75.99999999999997,344.25000000000006
2022-12-19,22.86,2,22.0,21,-42.00000000000001,57.99999999999999,100.0,56.3,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2022-12-19,22.86,16,22.0,21,-28.000000000000004,72.0,205.9999999999999,176.2999999999999,-35.5,-39.24999999999999,-31.75,255.49999999999997,230.74999999999994,280.25
2022-12-19,22.86,30,22.0,21,-43.00000000000001,56.99999999999999,169.99999999999991,125.29999999999993,-43.50000000000001,-43.75000000000001,-43.25000000000001,138.9999999999999,123.49999999999986,154.4999999999999
2022-12-23,22.64,5,23.0,21,-119.0,80.99999999999999,200.0,79.29999999999998,,,,,,
2022-12-23,22.64,26,22.0,21,-40.0,60.0,169.99999999999991,128.29999999999993,-56.0,-64.0,-51.50000000000001,261.3333333333333,200.0,307.00000000000006
2022-12-27,22.8,8,22.0,21,-23.0,77.0,103.99999999999991,79.29999999999991,-71.4,-80.0,-45.0,143.79999999999995,116.0,169.99999999999991
2022-12-28,22.26,7,22.0,21,-18.0,82.0,64.00000000000006,44.30000000000005,-52.25,-72.0,-38.24999999999999,108.24999999999994,84.25000000000001,133.9999999999999
2022-12-29,22.31,20,22.0,21,-44.00000000000001,55.99999999999999,169.99999999999991,124.29999999999993,-44.00000000000001,-44.00000000000001,-44.00000000000001,169.99999999999991,169.99999999999991,169.99999999999991
2022-12-30,22.4,5,22.0,21,-16.0,84.0,5.999999999999872,-11.700000000000127,,,,,,
2023-01-05,22.92,13,22.0,21,-44.99999999999999,55.00000000000001,169.99999999999991,123.29999999999993,-44.99999999999999,-44.99999999999999,-44.99999999999999,169.99999999999991,169.99999999999991,169.99999999999991
2023-01-06,22.9,12,22.0,21,-52.0,48.0,169.99999999999991,116.29999999999993,-85.66666666666667,-75.49999999999997,-53.5,169.83333333333331,101.00000000000003,159.74999999999991
2023-01-10,22.46,8,22.0,21,-73.00000000000001,26.999999999999982,169.99999999999991,95.2999999999999,-71.4,-80.0,-45.0,143.79999999999995,116.0,169.99999999999991
2023-02-23,22.43,6,22.0,21,-72.0,28.0,111.99999999999974,38.29999999999974,-91.125,-112.0,-66.75,144.99999999999994,100.0,188.0
2023-02-23,22.43,27,22.0,21,-71.0,29.0,384.0,311.3,-71.0,-71.0,-71.0,384.0,384.0,384.0
2023-02-24,22.9,5,22.0,21,-43.00000000000001,56.99999999999999,111.99999999999974,67.29999999999974,,,,,,
2023-02-24,22.9,11,22.0,21,-56.00000000000001,43.99999999999999,135.00000000000017,77.30000000000017,-56.00000000000001,-56.00000000000001,-56.00000000000001,135.00000000000017,135.00000000000017,135.00000000000017
2023-02-24,22.9,26,22.0,21,-63.000000000000014,36.99999999999999,384.0,319.3,-56.0,-64.0,-51.50000000000001,261.3333333333333,200.0,307.00000000000006
2023-02-27,22.02,2,22.0,21,-82.0,18.0,111.99999999999974,28.299999999999745,-67.14285714285714,-82.0,-41.5,108.99999999999999,100.0,106.49999999999994
2023-02-27,22.02,23,22.0,21,-73.0,27.0,384.0,309.3,-62.25,-67.00000000000001,-57.75,196.00000000000006,100.7500000000001,245.2500000000001
