DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2014-10-13,24.64,8.0,24.0,23,-70.00000000000001,29.999999999999986,100.0,28.299999999999986
2014-10-14,24.55,7.0,24.0,23,-70.50000000000006,29.499999999999943,100.0,27.799999999999944
2016-01-22,24.55,4.0,24.0,23,-75.49999999999999,24.500000000000014,100.0,22.800000000000015
2016-01-22,24.55,11.0,24.0,23,-70.00000000000001,29.999999999999986,255.9999999999999,184.2999999999999
2016-01-25,24.31,1.0,24.0,23,-47.00000000000001,52.99999999999999,100.0,51.29999999999999
2016-01-25,24.31,8.0,25.0,23,-129.99999999999997,70.00000000000003,355.9999999999999,224.29999999999993
2016-01-25,24.31,15.0,25.0,23,-130.49999999999997,69.50000000000003,550.0,417.8
2016-01-26,24.02,7.0,24.0,23,-81.0,19.0,255.9999999999999,173.2999999999999
2016-02-05,24.11,4.0,25.0,23,-125.49999999999999,74.50000000000001,0.0,-127.19999999999999
2016-02-17,24.16,5.0,24.0,23,-80.0,20.0,100.0,18.3
2018-03-26,24.54,9.0,25.0,23,-159.00000000000009,40.999999999999915,225.99999999999983,65.29999999999974
2018-03-26,24.54,23.0,24.0,23,-84.50000000000006,15.499999999999943,137.9999999999999,51.79999999999983
2018-03-27,24.06,1.0,25.0,23,-157.50000000000003,42.49999999999997,199.99999999999997,40.79999999999994
2018-03-27,24.06,15.0,24.0,23,-79.99999999999989,20.000000000000114,207.00000000000006,125.30000000000017
2018-03-27,24.06,22.0,24.0,23,-74.49999999999991,25.500000000000085,137.9999999999999,61.79999999999997
2018-03-28,24.94,7.0,24.0,23,-77.99999999999999,22.000000000000014,125.99999999999983,46.29999999999984
2018-03-28,24.94,21.0,24.0,23,-74.50000000000001,25.499999999999986,137.9999999999999,61.79999999999987
2018-10-23,24.66,1.0,24.0,23,-91.5,8.5,100.0,6.8
2018-10-23,24.66,29.04,24.0,23,-89.49999999999996,10.500000000000043,501.99999999999994,410.8
2018-10-25,24.78,5.0,24.0,23,-62.5,37.5,198.99999999999983,134.79999999999984
2018-10-25,24.78,27.04,25.0,23,-160.00000000000006,39.99999999999994,602.0,440.29999999999995
2018-12-07,24.71,5.0,24.0,23,-59.5,40.5,100.0,38.8
2018-12-07,24.71,11.0,24.0,23,-70.5,29.5,366.0,293.8
2019-01-04,24.48,4.0,24.0,23,-64.5,35.5,100.0,33.8
2019-08-05,24.81,2.0,24.0,23,-66.5,33.5,100.0,31.8
2019-08-05,24.81,9.0,24.0,23,-79.99999999999999,20.000000000000014,193.0,111.30000000000001
2019-08-05,24.81,16.0,24.0,23,-64.99999999999999,35.000000000000014,100.0,33.30000000000001
2020-08-04,24.76,1.0,25.0,23,-101.49999999999999,98.50000000000001,200.0,96.80000000000001
2020-08-06,24.11,6.0,24.0,23,-64.49999999999999,35.500000000000014,225.9999999999998,159.79999999999984
2020-08-06,24.11,13.0,24.0,23,-50.500000000000014,49.499999999999986,170.99999999999972,118.7999999999997
2020-08-07,24.02,5.0,25.0,23,-157.49999999999997,42.50000000000003,325.9999999999998,166.7999999999998
2020-08-11,24.93,1.0,24.0,23,-35.49999999999999,64.5,100.0,62.8
