DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2012-02-28,18.67,20.96,19.0,23,254.99999999999997,254.99999999999997,-312.0000000000001,-58.700000000000145
2012-03-01,18.03,18.96,19.0,23,284.5,284.5,-312.0000000000001,-29.200000000000113
2012-03-05,18.9,14.96,18.0,23,328.0,328.0,-412.0000000000001,-85.70000000000012
2012-12-24,18.66,22.0,19.0,23,319.99999999999994,319.99999999999994,-389.0000000000001,-70.70000000000017
2013-10-03,18.71,12.0,19.0,23,355.00000000000006,355.00000000000006,-330.0000000000001,23.299999999999944
2014-10-08,18.03,13.0,19.0,23,375.0000000000001,375.0000000000001,-330.9999999999999,42.300000000000225
2014-12-10,18.92,6.0,19.0,23,344.49999999999994,344.49999999999994,-33.99999999999983,308.8000000000001
2015-11-12,18.5,5.0,19.0,23,341.5,341.5,-399.99999999999994,-60.199999999999946
2015-11-19,18.26,11.0,18.0,23,411.99999999999994,411.99999999999994,-453.00000000000006,-42.70000000000012
2015-12-22,18.22,7.0,19.0,23,352.50000000000006,352.50000000000006,-281.99999999999983,68.80000000000022
2016-03-02,18.41,6.0,19.0,23,356.0,356.0,-223.00000000000006,131.29999999999995
2016-03-02,18.41,26.96,18.0,23,339.5,339.5,-386.0,-48.2
2016-03-07,18.04,1.0,18.0,23,464.99999999999994,464.99999999999994,-500.0,-36.70000000000006
2016-03-07,18.04,21.96,18.0,23,356.49999999999994,356.49999999999994,-386.0,-31.200000000000056
2016-06-29,18.27,6.0,18.0,23,413.00000000000006,413.00000000000006,-411.99999999999994,-0.6999999999998863
2016-09-13,18.97,1.0,19.0,23,378.0,378.0,-400.0,-23.7
2018-03-21,18.37,28.0,19.0,23,340.49999999999994,340.49999999999994,-362.0000000000001,-23.20000000000017
2018-04-13,18.45,12.0,18.0,23,388.50000000000006,388.50000000000006,-182.0,204.80000000000007
2018-11-09,18.41,19.0,19.0,23,334.99999999999994,334.99999999999994,-307.0,26.299999999999944
2019-01-25,18.46,4.0,18.0,23,425.5,425.5,-457.99999999999983,-34.19999999999983
2019-03-08,18.33,10.96,19.0,23,354.5,354.5,-350.0,2.8
2019-05-06,18.8,16.0,18.0,23,459.5,459.5,-500.0,-42.2
2019-05-30,18.11,20.0,19.0,23,339.99999999999994,339.99999999999994,-400.00000000000006,-61.70000000000012
2019-09-25,18.45,21.0,19.0,23,340.49999999999994,340.49999999999994,-379.0,-40.20000000000006
2020-01-30,18.39,20.0,18.0,23,441.4999999999999,441.4999999999999,-416.99999999999994,22.799999999999944
2020-02-21,18.21,25.96,19.0,23,334.00000000000006,334.00000000000006,0.0,332.30000000000007
2021-04-07,18.17,7.0,18.0,23,425.5,425.5,-499.99999999999994,-76.19999999999995
2021-04-23,18.78,5.0,18.0,23,406.50000000000006,406.50000000000006,-499.99999999999994,-95.19999999999989
2021-04-23,18.78,26.0,19.0,23,285.99999999999994,285.99999999999994,120.99999999999973,405.29999999999967
2021-04-26,18.17,2.0,18.0,23,440.5,440.5,-499.99999999999994,-61.199999999999946
2021-04-27,18.16,1.0,18.0,23,484.0,484.0,-499.99999999999994,-17.699999999999942
2021-04-27,18.16,22.0,19.0,23,304.5,304.5,120.99999999999973,423.7999999999997
2021-05-27,18.17,6.0,18.0,23,438.5,438.5,-394.0000000000001,42.79999999999988
2021-06-10,18.29,6.0,19.0,23,379.0,379.0,-261.99999999999966,115.30000000000034
2021-06-10,18.29,13.0,18.0,23,428.49999999999994,428.49999999999994,-499.99999999999994,-73.2
2021-07-09,18.13,12.0,19.0,23,355.5,355.5,-213.00000000000006,140.79999999999995
2021-07-09,18.13,19.0,18.0,23,398.0,398.0,-341.99999999999994,54.300000000000054
2021-07-15,18.09,20.0,19.0,23,311.5,311.5,-235.9999999999999,73.80000000000011
