DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2012-12-05,17.53,13.0,18.0,23,459.99999999999994,459.99999999999994,-494.9999999999999,-36.699999999999946
2012-12-19,17.46,27.0,18.0,23,434.99999999999994,434.99999999999994,-489.00000000000006,-55.70000000000012
2013-06-04,17.25,14.0,17.0,23,525.0,525.0,-450.0,73.3
2013-09-04,17.01,13.0,18.0,23,437.5,437.5,-445.00000000000017,-9.20000000000017
2013-10-04,17.87,11.0,18.0,23,439.99999999999994,439.99999999999994,-430.0000000000001,8.29999999999983
2014-07-31,17.11,19.0,17.0,23,534.5000000000001,534.5000000000001,-598.0,-65.19999999999989
2014-08-06,17.3,13.0,18.0,23,442.4999999999999,442.4999999999999,-498.0,-57.20000000000012
2014-08-08,17.09,11.0,18.0,23,460.00000000000006,460.00000000000006,-498.0,-39.699999999999946
2014-09-29,17.08,22.0,18.0,23,429.0,429.0,-301.99999999999994,125.30000000000005
2014-10-02,17.98,19.0,18.0,23,425.0,425.0,-301.99999999999994,121.30000000000005
2014-10-07,17.46,14.0,18.0,23,425.50000000000006,425.50000000000006,-393.99999999999994,29.800000000000114
2015-03-26,17.19,19.0,18.0,23,436.5,436.5,-387.0,47.8
2016-04-29,17.09,4.0,17.0,23,548.5,548.5,-557.0,-10.2
2016-04-29,17.09,11.0,17.0,23,513.0000000000001,513.0000000000001,-600.0,-88.69999999999989
2016-09-09,17.54,11.0,18.0,23,441.4999999999999,441.4999999999999,-490.99999999999994,-51.20000000000006
2017-08-11,17.28,4.0,18.0,23,449.5,449.5,-499.9999999999999,-52.19999999999989
2018-10-09,17.49,15.0,18.0,23,458.5,458.5,-43.000000000000114,413.7999999999999
2019-02-14,17.27,6.0,17.0,23,536.9999999999999,536.9999999999999,-600.0,-64.70000000000012
2019-03-07,17.81,11.96,18.0,23,439.49999999999994,439.49999999999994,-450.0,-12.200000000000056
2019-03-22,17.52,26.0,18.0,23,418.99999999999994,418.99999999999994,-499.9999999999999,-82.69999999999995
2019-08-22,17.68,27.0,18.0,23,401.00000000000006,401.00000000000006,-470.9999999999999,-71.69999999999983
2019-12-03,17.99,15.0,18.0,23,434.50000000000006,434.50000000000006,-478.0000000000001,-45.20000000000006
2021-04-08,17.36,6.0,17.0,23,485.99999999999994,485.99999999999994,-600.0,-115.70000000000006
2021-04-12,17.91,2.0,17.0,23,553.5,553.5,-600.0,-48.2
