DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2012-12-24,18.66,22,19.0,13,-199.0,401.0,577.9999999999999,377.2999999999999,-199.0,-199.0,-199.0,577.9999999999999,577.9999999999999,577.9999999999999
2014-03-14,18.22,3,19.0,13,-214.0,386.0,363.00000000000006,147.30000000000007,-214.0,-214.0,-214.0,363.00000000000006,363.00000000000006,363.00000000000006
2014-10-24,18.06,25,19.0,13,-334.00000000000006,265.99999999999994,661.9999999999999,326.29999999999984,-334.00000000000006,-334.00000000000006,-334.00000000000006,661.9999999999999,661.9999999999999,661.9999999999999
2016-09-14,18.14,6,19.0,13,-200.0,400.0,440.00000000000006,238.3000000000001,-200.0,-200.0,-200.0,440.00000000000006,440.00000000000006,440.00000000000006
2016-09-15,18.07,12,18.0,13,-260.0,240.0,621.0000000000001,359.3000000000001,-260.0,-260.0,-260.0,621.0000000000001,621.0000000000001,621.0000000000001
2018-03-21,18.37,7,18.0,13,-155.0,345.0,0.0,-156.7,,,,,,
2018-03-21,18.37,28,19.0,13,-309.00000000000006,290.99999999999994,443.0,132.29999999999995,-309.00000000000006,-309.00000000000006,-309.00000000000006,443.0,443.0,443.0
2018-05-03,18.66,5,18.0,13,-270.0,230.0,709.0,437.3,-166.0,-218.0,-114.0,420.9999999999999,276.9999999999999,565.0
2018-05-03,18.66,13,19.0,13,-293.0,307.0,809.0,514.3,-293.0,-293.0,-293.0,809.0,809.0,809.0
2018-05-29,18.78,1,18.0,13,-146.0,354.0,334.99999999999994,187.29999999999995,-102.5,-124.25,-80.75,233.9999999999999,183.49999999999986,284.4999999999999
2018-07-02,18.08,15,18.0,13,-290.0,210.0,523.0000000000001,231.30000000000013,-184.0,-237.0,-131.0,312.0000000000001,206.50000000000014,417.5000000000001
2019-05-06,18.8,2,18.0,13,-293.0,207.0,220.0,-74.70000000000006,,,,,,
2019-08-19,18.22,30,18.0,13,-200.0,300.0,449.0,247.30000000000004,-145.5,-172.75,-118.25,469.5,459.25,479.75000000000006
2021-04-23,18.78,5,18.0,13,-62.0,438.0,132.99999999999983,69.29999999999983,-166.0,-218.0,-114.0,420.9999999999999,276.9999999999999,565.0
2021-04-26,18.17,2,18.0,13,-52.0,448.0,132.99999999999983,79.29999999999983,,,,,,
2021-04-27,18.16,1,18.0,13,-59.0,441.0,132.99999999999983,72.29999999999983,-102.5,-124.25,-80.75,233.9999999999999,183.49999999999986,284.4999999999999
2021-09-07,18.39,15,18.0,13,-78.0,422.0,101.00000000000016,21.30000000000016,-184.0,-237.0,-131.0,312.0000000000001,206.50000000000014,417.5000000000001
2023-05-22,18.13,30,18.0,13,-91.0,409.0,490.00000000000006,397.30000000000007,-145.5,-172.75,-118.25,469.5,459.25,479.75000000000006
2023-09-28,18.77,20,18.0,13,-190.0,310.0,256.00000000000006,64.30000000000005,-190.0,-190.0,-190.0,256.00000000000006,256.00000000000006,256.00000000000006
2023-10-17,18.54,29,19.0,13,-217.0,383.0,509.0,290.3,-217.0,-217.0,-217.0,509.0,509.0,509.0
