DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2010-07-19,27.3,29,27.5,40,910.0,910.0,-1015.0,-106.7
2020-07-20,27.08,2,28.0,40,1159.0,1159.0,-1148.0,9.3
2020-09-28,27.19,2,27.0,40,1150.0,1150.0,-1300.0,-151.7
2021-12-20,27.39,2,28.0,40,1140.0000000000002,1140.0000000000002,-1200.0,-61.699999999999775
2022-09-06,27.8,1,27.0,40,1239.0,1239.0,-1300.0,-62.7
