DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2012-06-04,27.73,15.0,28.0,28,0.0,0.0,0.0,-1.7
2015-09-10,27.22,5.0,27.0,28,79.99999999999994,79.99999999999994,-100.0,-21.700000000000056
2016-01-08,27.08,11.0,27.0,28,79.99999999999989,79.99999999999989,277.0,355.2999999999999
2016-01-11,27.39,8.0,27.0,28,79.0,79.0,277.0,354.3
2016-01-19,27.59,28.0,28.0,28,0.0,0.0,382.0,380.3
2016-01-27,27.22,6.0,27.0,28,84.00000000000007,84.00000000000007,55.999999999999886,138.29999999999995
2016-01-27,27.22,20.0,27.0,28,78.99999999999991,78.99999999999991,282.0,359.2999999999999
2016-02-03,27.7,13.0,27.0,28,90.49999999999994,90.49999999999994,108.00000000000011,196.80000000000007
2016-02-03,27.7,19.0,28.0,28,0.0,0.0,0.0,-1.7
2016-02-08,27.72,8.0,27.0,28,73.49999999999999,73.49999999999999,-100.0,-28.200000000000014
2016-02-12,27.57,10.0,27.0,28,75.49999999999999,75.49999999999999,-100.0,-26.200000000000014
2018-02-13,27.82,8.0,27.0,28,80.50000000000006,80.50000000000006,-99.99999999999989,-21.19999999999983
2018-02-13,27.82,14.0,28.0,28,0.0,0.0,0.0,-1.7
2018-10-26,27.52,11.04,28.0,28,0.0,0.0,164.0,162.3
2018-10-26,27.52,26.04,28.0,28,0.0,0.0,402.0,400.3
2018-10-29,27.86,8.04,28.0,28,0.0,0.0,164.0,162.3
2018-10-29,27.86,23.04,28.0,28,0.0,0.0,402.0,400.3
2018-12-31,27.64,15.0,27.0,28,78.99999999999996,78.99999999999996,-100.0,-22.700000000000042
2020-06-09,27.7,1.0,27.0,28,62.499999999999986,62.499999999999986,-99.99999999999999,-39.2
2020-06-09,27.7,8.0,28.0,28,0.0,0.0,194.0000000000001,192.30000000000013
2020-06-09,27.7,15.0,28.0,28,0.0,0.0,194.0000000000001,192.30000000000013
2020-06-09,27.7,22.0,27.0,28,57.500000000000014,57.500000000000014,94.00000000000013,149.80000000000015
2020-07-17,27.54,12.0,27.0,28,67.0,67.0,-87.00000000000006,-21.700000000000056
2020-07-20,27.08,2.0,28.0,28,0.0,0.0,51.99999999999994,50.29999999999994
2020-07-20,27.08,9.0,27.0,28,76.99999999999996,76.99999999999996,-87.00000000000006,-11.700000000000099
2020-08-27,27.09,6.0,27.0,28,83.5,83.5,276.0000000000001,357.8000000000001
2020-09-02,27.07,7.0,27.0,28,61.999999999999964,61.999999999999964,134.0,194.29999999999998
2020-09-28,27.19,2.0,27.0,28,74.5,74.5,-100.0,-27.2
2020-09-28,27.19,9.0,27.0,28,28.999999999999996,28.999999999999996,188.00000000000023,215.30000000000024
2020-09-28,27.19,16.0,28.0,28,0.0,0.0,150.0,148.3
2020-09-29,27.43,1.0,27.0,28,77.49999999999999,77.49999999999999,-100.0,-24.200000000000014
2020-09-29,27.43,8.0,27.0,28,32.99999999999999,32.99999999999999,188.00000000000023,219.30000000000024
2020-09-29,27.43,15.0,28.0,28,0.0,0.0,150.0,148.3
2020-09-30,27.12,7.0,27.0,28,30.0,30.0,161.00000000000028,189.3000000000003
2020-10-01,27.11,6.0,27.0,28,18.999999999999993,18.999999999999993,92.99999999999997,110.29999999999997
2020-10-01,27.11,13.0,28.0,28,0.0,0.0,150.0,148.3
2020-10-14,27.23,14.0,28.0,28,0.0,0.0,180.9999999999999,179.2999999999999
2020-11-12,27.27,6.0,28.0,28,0.0,0.0,0.0,-1.7
2021-02-23,27.01,1.0,28.0,28,0.0,0.0,0.0,-1.7
2021-02-23,27.01,21.96,28.0,28,0.0,0.0,0.0,-1.7
2021-12-20,27.39,2.0,28.0,28,0.0,0.0,0.0,-1.7
2021-12-20,27.39,30.0,27.0,28,79.99999999999989,79.99999999999989,451.0000000000001,529.3
2022-02-16,27.09,7.0,27.0,28,81.49999999999994,81.49999999999994,143.99999999999977,223.79999999999973
2022-02-16,27.09,21.0,28.0,28,0.0,0.0,323.99999999999983,322.29999999999984
2022-02-16,27.09,26.96,27.0,28,79.99999999999999,79.99999999999999,223.99999999999983,302.29999999999984
2022-03-17,27.47,6.0,27.0,28,85.50000000000004,85.50000000000004,-100.00000000000006,-16.200000000000014
2022-03-17,27.47,13.0,27.0,28,79.99999999999999,79.99999999999999,-95.00000000000034,-16.700000000000355
2022-03-17,27.47,27.0,28.0,28,0.0,0.0,292.0000000000002,290.30000000000024
2022-05-17,27.17,1.0,27.0,28,82.5,82.5,-100.0,-19.2
2022-05-17,27.17,8.0,27.0,28,73.0,73.0,78.99999999999991,150.29999999999993
2022-05-17,27.17,15.0,27.0,28,68.5,68.5,-100.0,-33.2
2022-05-17,27.17,22.0,28.0,28,0.0,0.0,0.0,-1.7
2022-05-17,27.17,29.0,27.0,28,67.49999999999999,67.49999999999999,302.00000000000034,367.80000000000035
2022-05-27,27.54,5.0,27.0,28,72.49999999999999,72.49999999999999,-100.0,-29.200000000000014
2022-05-27,27.54,12.0,27.0,28,59.00000000000003,59.00000000000003,-100.0,-42.699999999999974
2022-05-27,27.54,19.0,27.0,28,67.50000000000003,67.50000000000003,302.00000000000034,367.80000000000035
2022-06-01,27.73,7.0,27.0,28,76.00000000000003,76.00000000000003,-100.0,-25.69999999999997
2022-07-12,27.75,1.0,27.0,28,72.0,72.0,-99.99999999999999,-29.699999999999985
2022-07-12,27.75,8.0,27.0,28,59.999999999999986,59.999999999999986,-100.0,-41.70000000000002
2022-08-29,27.67,2.0,27.0,28,81.5,81.5,-82.0,-2.2
2022-08-29,27.67,23.0,27.0,28,75.0,75.0,191.0,264.3
2022-08-30,27.69,1.0,27.0,28,81.0,81.0,-100.0,-20.7
2022-08-30,27.69,8.0,27.0,28,67.00000000000001,67.00000000000001,34.99999999999977,100.29999999999978
2022-08-30,27.69,22.0,27.0,28,69.99999999999997,69.99999999999997,191.0,259.3
2022-09-01,27.45,6.0,27.0,28,81.5,81.5,34.99999999999977,114.79999999999977
2022-09-01,27.45,20.0,27.0,28,72.49999999999997,72.49999999999997,191.0,261.8
2022-09-06,27.8,1.0,27.0,28,76.49999999999999,76.49999999999999,-100.00000000000003,-25.200000000000042
2022-09-06,27.8,8.0,27.0,28,69.0,69.0,251.99999999999994,319.29999999999995
2022-09-06,27.8,15.0,27.0,28,70.00000000000001,70.00000000000001,191.0,259.3
2022-09-06,27.8,29.0,27.0,28,71.0,71.0,435.99999999999994,505.29999999999995
2022-09-07,27.15,7.0,27.0,28,83.5,83.5,251.99999999999994,333.79999999999995
2022-09-07,27.15,14.0,27.0,28,84.99999999999997,84.99999999999997,191.0,274.3
2022-09-07,27.15,28.0,27.0,28,76.50000000000001,76.50000000000001,435.99999999999994,510.8
2022-09-14,27.56,14.0,27.0,28,74.00000000000003,74.00000000000003,157.99999999999983,230.29999999999987
2022-09-14,27.56,21.0,28.0,28,0.0,0.0,257.99999999999983,256.29999999999984
2022-09-19,27.95,2.0,27.0,28,90.00000000000001,90.00000000000001,-100.0,-11.699999999999985
2022-09-19,27.95,9.0,27.0,28,78.50000000000001,78.50000000000001,144.99999999999994,221.79999999999995
2022-09-19,27.95,30.0,27.0,28,70.00000000000001,70.00000000000001,144.99999999999994,213.29999999999995
2022-09-20,27.81,1.0,27.0,28,75.0,75.0,-100.0,-26.7
2022-09-20,27.81,8.0,27.0,28,85.00000000000001,85.00000000000001,144.99999999999994,228.29999999999995
2022-09-20,27.81,29.0,27.0,28,62.5,62.5,144.99999999999994,205.79999999999995
2022-10-27,27.67,13.04,27.0,28,81.5,81.5,1.9999999999999432,81.79999999999994
2022-10-27,27.67,20.04,27.0,28,71.0,71.0,61.999999999999716,131.29999999999973
2022-10-28,27.59,5.0,27.0,28,76.49999999999999,76.49999999999999,-100.0,-25.200000000000014
2022-10-28,27.59,12.04,27.0,28,77.49999999999999,77.49999999999999,1.9999999999999432,77.79999999999993
2022-10-28,27.59,19.04,27.0,28,76.49999999999997,76.49999999999997,61.999999999999716,136.7999999999997
2022-10-31,27.07,2.0,27.0,28,100.99999999999997,100.99999999999997,-100.0,-0.7000000000000284
2022-10-31,27.07,16.04,27.0,28,79.0,79.0,61.999999999999716,139.29999999999973
2023-03-14,27.24,1.0,27.0,28,98.00000000000004,98.00000000000004,-100.0,-3.6999999999999575
2023-03-14,27.24,8.0,27.0,28,84.99999999999997,84.99999999999997,-100.0,-16.700000000000028
2023-03-16,27.49,6.0,27.0,28,89.99999999999994,89.99999999999994,-100.0,-11.700000000000056
2023-03-16,27.49,13.0,27.0,28,108.0,108.0,-100.0,6.3
