DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2016-06-14,22.16,14,23.0,17,-435.00000000000006,164.99999999999994,641.0,204.29999999999995,-243.0,-320.00000000000006,-147.0,313.0,149.0,424.0
2016-06-16,22.89,5,22.0,17,-305.0,195.0,532.0,225.3,,,,,,
2019-08-06,22.87,1,22.0,17,-238.0,262.0,305.9999999999999,66.29999999999988,-238.0,-238.0,-238.0,305.9999999999999,305.9999999999999,305.9999999999999
2021-01-20,22.86,7,22.0,17,-54.99999999999999,445.0,91.0,34.30000000000002,-54.99999999999999,-54.99999999999999,-54.99999999999999,91.0,91.0,91.0
2021-01-20,22.86,14,22.0,17,-88.99999999999999,411.0,91.0,0.3000000000000284,-243.0,-320.00000000000006,-147.0,313.0,149.0,424.0
2021-01-20,22.86,21,22.0,17,-115.0,385.0,230.9999999999999,114.2999999999999,-135.0,-145.0,-125.0,268.0,249.49999999999994,286.5
2021-07-20,22.97,8,22.0,17,-253.00000000000003,247.0,567.0000000000002,312.30000000000024,-253.00000000000003,-253.00000000000003,-253.00000000000003,567.0000000000002,567.0000000000002,567.0000000000002
2022-01-14,22.07,5,22.0,17,-270.0,230.0,82.00000000000003,-189.7,,,,,,
2022-02-02,22.73,14,22.0,17,-205.00000000000003,295.0,207.00000000000003,0.3,-243.0,-320.00000000000006,-147.0,313.0,149.0,424.0
2022-04-08,22.34,12,22.0,17,-135.0,365.0,225.0,88.3,-135.0,-135.0,-135.0,225.0,225.0,225.0
2022-04-14,22.7,6,22.0,17,-45.0,455.0,225.0,178.3,-45.0,-45.0,-45.0,225.0,225.0,225.0
2022-11-29,22.57,22,22.0,17,-122.0,378.0,305.00000000000006,181.30000000000007,-102.0,-112.0,-92.0,351.99999999999994,328.5,375.4999999999999
2022-11-30,22.63,21,22.0,17,-155.0,345.0,305.00000000000006,148.30000000000007,-135.0,-145.0,-125.0,268.0,249.49999999999994,286.5
2022-12-23,22.64,26,22.0,17,-90.0,410.0,398.99999999999983,307.29999999999984,-90.0,-90.0,-90.0,398.99999999999983,398.99999999999983,398.99999999999983
2022-12-27,22.8,22,22.0,17,-82.0,418.0,398.99999999999983,315.29999999999984,-102.0,-112.0,-92.0,351.99999999999994,328.5,375.4999999999999
2023-02-23,22.43,27,22.0,17,-228.0,272.0,384.0,154.30000000000004,-228.0,-228.0,-228.0,384.0,384.0,384.0
2023-02-27,22.02,23,22.0,17,-215.0,285.0,384.0,167.3,-195.0,-205.0,-185.0,442.0,413.0,471.0
2023-03-22,22.38,28,22.0,17,-149.0,351.0,500.0,349.29999999999995,-149.0,-149.0,-149.0,500.0,500.0,500.0
2023-03-27,22.93,23,22.0,17,-175.0,325.0,500.0,323.29999999999995,-195.0,-205.0,-185.0,442.0,413.0,471.0
