DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2014-07-29,13.35,21,13.5,17,275.0,275.0,-348.00000000000006,-74.70000000000006,,,,,,
2015-05-04,13.18,15,13.0,17,266.0,266.0,-379.9999999999999,-115.69999999999987,,,,,,
2016-05-27,13.76,18,13.5,17,189.0,189.0,77.99999999999994,265.29999999999995,189.0,189.0,189.0,77.99999999999994,77.99999999999994,77.99999999999994
2016-07-11,13.67,8,13.5,17,235.0,235.0,-350.0,-116.7,,,,,,
2016-07-26,13.5,21,13.0,17,235.0,235.0,-315.00000000000006,-81.70000000000006,,,,,,
2016-08-17,13.71,13,13.0,17,261.0,261.0,-263.00000000000006,-3.700000000000057,,,,,,
2016-08-30,13.6,7,13.0,17,241.0,241.0,-400.0,-160.7,,,,,,
2016-09-28,13.57,6,14.0,17,194.00000000000003,194.00000000000003,-222.00000000000009,-29.700000000000028,,,,,,
2016-09-28,13.57,21,14.0,17,170.00000000000003,170.00000000000003,-127.00000000000011,41.29999999999991,,,,,,
2016-10-05,13.68,20,13.0,17,196.0,196.0,-348.0,-153.70000000000002,,,,,,
2016-11-30,13.42,6,13.0,17,290.99999999999994,290.99999999999994,-400.0,-110.70000000000006,,,,,,
2016-12-05,13.77,1,13.0,17,301.0,301.0,-400.0,-100.7,,,,,,
2018-05-21,13.59,2,13.0,17,265.0,265.0,-400.0,-136.7,,,,,,
2018-06-14,13.07,6,13.5,17,305.0,305.0,-318.0,-14.7,,,,,,
2018-07-10,13.21,1,13.0,17,334.99999999999994,334.99999999999994,-391.0,-57.70000000000006,,,,,,
2018-09-14,13.15,4,14.0,17,273.99999999999994,273.99999999999994,-276.0,-3.700000000000057,,,,,,
2019-04-02,13.68,1,13.0,17,326.0,326.0,-400.0,-75.7,,,,,,
2019-04-17,13.02,14,14.0,17,193.00000000000003,193.00000000000003,-228.0,-36.69999999999992,,,,,,
2019-04-18,13.12,13,13.0,17,278.0,278.0,-334.0,-57.7,,,,,,
2019-07-03,13.19,14,13.5,17,255.00000000000003,255.00000000000003,-329.9999999999999,-76.69999999999986,,,,,,
2019-07-15,13.02,2,13.5,17,315.0,315.0,-350.0,-36.7,,,,,,
2019-07-24,13.1,28,13.5,17,244.00000000000003,244.00000000000003,32.00000000000003,274.30000000000007,211.0,194.5,225.0,-141.00000000000003,-227.50000000000003,-30.999999999999957
2019-07-29,13.17,23,13.0,17,259.0,259.0,-135.99999999999994,121.30000000000004,,,,,,
2019-10-31,13.95,20,13.0,17,219.0,219.0,-331.00000000000006,-113.70000000000006,,,,,,
2019-11-01,13.12,19,13.5,17,239.0,239.0,-281.00000000000006,-43.70000000000006,,,,,,
2019-11-06,13.39,14,13.0,17,245.00000000000003,245.00000000000003,-331.00000000000006,-87.70000000000003,,,,,,
2019-11-19,13.01,8,13.5,17,275.0,275.0,-348.0,-74.7,,,,,,
2019-11-21,13.86,27,13.5,17,215.0,215.0,-299.0,-85.7,,,,,,
2020-01-02,13.72,20,13.5,17,259.99999999999994,259.99999999999994,-293.99999999999994,-35.7,,,,,,
2023-06-21,13.89,28,13.0,17,183.0,183.0,-361.0000000000001,-179.7000000000001,211.0,194.5,225.0,-141.00000000000003,-227.50000000000003,-30.999999999999957
2023-06-22,13.98,27,13.0,17,204.0,204.0,-376.0000000000001,-173.7000000000001,,,,,,
2023-06-23,13.8,26,13.0,17,189.0,189.0,-384.0000000000001,-196.70000000000013,,,,,,
2023-06-28,13.96,21,13.0,17,236.0,236.0,-384.0000000000001,-149.7000000000001,,,,,,
2023-06-29,13.85,20,14.0,17,190.0,190.0,-284.0000000000001,-95.70000000000012,,,,,,
2023-06-30,13.59,19,13.0,17,231.0,231.0,-388.00000000000006,-158.70000000000005,,,,,,
2023-07-03,13.85,16,13.0,17,235.0,235.0,-388.00000000000006,-154.70000000000005,,,,,,
2023-07-13,13.61,6,13.0,17,283.0,283.0,-388.00000000000006,-106.70000000000006,,,,,,
2023-07-14,13.76,5,13.0,17,309.00000000000006,309.00000000000006,-388.00000000000006,-80.7,,,,,,
2023-07-17,14.0,30,13.5,17,210.0,210.0,-43.99999999999996,164.30000000000007,210.0,210.0,210.0,-43.99999999999996,-43.99999999999996,-43.99999999999996
2023-07-18,13.67,1,13.0,17,352.0,352.0,-388.00000000000006,-37.70000000000006,,,,,,
2023-07-18,13.67,29,13.5,17,214.0,214.0,-43.99999999999996,168.30000000000007,214.0,214.0,214.0,-43.99999999999996,-43.99999999999996,-43.99999999999996
2023-07-19,13.84,28,13.0,17,206.0,206.0,-93.99999999999994,110.30000000000004,211.0,194.5,225.0,-141.00000000000003,-227.50000000000003,-30.999999999999957
2023-08-31,14.0,20,13.0,17,236.0,236.0,-311.0,-76.7,,,,,,
2023-09-01,13.56,5,14.0,17,239.0,239.0,-237.99999999999991,-0.6999999999999147,,,,,,
2023-09-14,13.46,6,13.0,17,345.0,345.0,-311.0,32.3,,,,,,
2023-11-27,13.28,23,13.0,17,303.0,303.0,-352.00000000000017,-50.70000000000017,,,,,,
2023-12-07,13.28,6,13.0,17,307.0,307.0,-399.00000000000006,-93.70000000000006,,,,,,
2023-12-07,13.28,13,13.0,17,313.0,313.0,-352.00000000000017,-40.70000000000017,,,,,,
2023-12-08,13.24,5,13.0,17,343.0,343.0,-399.00000000000006,-57.70000000000006,,,,,,
2023-12-08,13.24,12,13.0,17,336.0,336.0,-352.00000000000017,-17.70000000000017,,,,,,
2023-12-11,13.14,9,13.0,17,349.0,349.0,-352.00000000000017,-4.700000000000171,,,,,,
2023-12-26,13.8,22,13.0,17,270.0,270.0,-196.99999999999991,71.30000000000008,270.0,270.0,270.0,-196.99999999999991,-196.99999999999991,-196.99999999999991
