DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2015-11-13,20.67,10,20.0,17,-159.0,141.0,300.0,139.3,-159.0,-159.0,-159.0,300.0,300.0,300.0
2015-12-16,20.24,13,20.0,17,-265.00000000000006,34.99999999999994,418.0000000000002,151.30000000000018,-265.00000000000006,-265.00000000000006,-265.00000000000006,418.0000000000002,418.0000000000002,418.0000000000002
2015-12-31,20.39,5,20.0,17,-202.0,98.0,75.0,-128.7,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2015-12-31,20.39,19,20.0,17,-210.0,90.00000000000003,75.0,-136.69999999999996,,,,,,
2016-06-15,20.45,6,20.0,17,-131.0,169.0,332.0,199.3,-168.25,-210.25000000000003,-127.0,266.0,248.74999999999997,333.25
2016-06-17,20.03,4,20.0,17,-105.0,195.0,332.0,225.3,-105.0,-105.0,-105.0,332.0,332.0,332.0
2018-02-15,20.66,6,20.0,17,-220.00000000000003,79.99999999999997,300.0,78.29999999999997,-168.25,-210.25000000000003,-127.0,266.0,248.74999999999997,333.25
2018-02-16,20.99,5,20.0,17,-195.0,105.0,300.0,103.3,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2018-11-26,20.8,22,20.0,17,-176.0,124.0,406.00000000000006,228.30000000000007,-159.33333333333334,-177.0,-150.0,335.3333333333334,300.0000000000001,356.00000000000006
2019-01-28,20.42,1,20.0,17,-134.0,166.0,157.99999999999983,22.29999999999983,-147.0,-164.0,-134.0,194.59999999999997,157.99999999999983,232.99999999999983
2019-05-10,20.19,5,20.0,17,-294.99999999999994,5.000000000000057,300.0,3.3000000000000567,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2021-05-21,20.89,5,20.0,17,-57.99999999999999,242.0,312.9999999999999,253.2999999999999,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2021-05-24,20.51,2,20.0,17,-139.0,161.0,312.9999999999999,172.2999999999999,-139.0,-139.0,-139.0,312.9999999999999,312.9999999999999,312.9999999999999
2021-07-27,20.44,8,20.0,17,-137.0,163.0,280.9999999999999,142.2999999999999,-144.4,-154.99999999999997,-137.0,211.4,148.00000000000006,264.00000000000006
2021-08-03,20.44,1,20.0,17,-217.00000000000003,82.99999999999997,232.99999999999983,14.299999999999802,-147.0,-164.0,-134.0,194.59999999999997,157.99999999999983,232.99999999999983
2021-09-14,20.47,8,20.0,17,-154.99999999999997,145.00000000000003,235.0000000000001,78.30000000000017,-144.4,-154.99999999999997,-137.0,211.4,148.00000000000006,264.00000000000006
2021-09-15,20.27,7,20.0,17,-170.0,130.0,235.0000000000001,63.30000000000014,-132.8,-170.0,-91.0,243.60000000000008,189.00000000000009,255.00000000000009
2021-09-23,20.21,6,21.0,17,-207.00000000000003,193.0,337.0000000000001,128.3000000000001,-168.25,-210.25000000000003,-127.0,266.0,248.74999999999997,333.25
2021-09-24,20.41,5,21.0,17,-262.0,138.0,326.00000000000017,62.30000000000017,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2021-11-23,20.91,8,20.0,17,-147.0,153.0,148.00000000000006,-0.6999999999999431,-144.4,-154.99999999999997,-137.0,211.4,148.00000000000006,264.00000000000006
2022-01-05,20.17,7,21.0,17,-188.0,212.0,364.00000000000006,174.30000000000007,-132.8,-170.0,-91.0,243.60000000000008,189.00000000000009,255.00000000000009
2022-01-05,20.17,14,20.0,17,-145.0,155.0,264.00000000000006,117.30000000000004,-170.33333333333334,-183.0,-161.0,338.00000000000006,279.0000000000001,375.0000000000001
2022-01-07,20.8,5,21.0,17,-209.00000000000003,191.0,364.00000000000006,153.30000000000004,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2022-01-07,20.8,12,20.0,17,-140.0,160.0,264.00000000000006,122.30000000000004,-140.0,-140.0,-140.0,264.00000000000006,264.00000000000006,264.00000000000006
2022-01-11,21.0,1,20.0,17,-164.0,136.0,264.00000000000006,98.30000000000004,-147.0,-164.0,-134.0,194.59999999999997,157.99999999999983,232.99999999999983
2022-01-11,21.0,8,20.0,17,-185.0,115.0,264.00000000000006,77.30000000000005,-144.4,-154.99999999999997,-137.0,211.4,148.00000000000006,264.00000000000006
2022-01-13,20.61,6,20.0,17,-115.0,185.0,94.99999999999991,-21.700000000000056,-168.25,-210.25000000000003,-127.0,266.0,248.74999999999997,333.25
2022-03-30,20.51,7,21.0,17,-129.0,271.0,255.00000000000009,124.30000000000004,-132.8,-170.0,-91.0,243.60000000000008,189.00000000000009,255.00000000000009
2022-04-01,20.86,5,20.0,17,-39.0,261.0,155.00000000000006,114.30000000000004,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2022-04-04,20.78,16,20.0,17,-120.0,180.0,144.99999999999994,23.299999999999944,-124.5,-126.75,-122.25,219.50000000000003,182.25,256.75000000000006
2022-12-02,20.96,19,20.0,17,-86.0,214.0,21.999999999999886,-65.70000000000012,,,,,,
2023-01-17,20.22,1,20.0,17,-79.0,221.0,128.99999999999991,48.29999999999991,-147.0,-164.0,-134.0,194.59999999999997,157.99999999999983,232.99999999999983
2023-01-17,20.22,8,20.0,17,-98.0,202.0,128.99999999999991,29.299999999999915,-144.4,-154.99999999999997,-137.0,211.4,148.00000000000006,264.00000000000006
2023-01-17,20.22,29,20.0,17,-113.0,187.0,294.0000000000001,179.30000000000013,-113.0,-113.0,-113.0,294.0000000000001,294.0000000000001,294.0000000000001
2023-01-18,20.58,28,20.0,17,-83.0,217.0,294.0000000000001,209.30000000000013,-133.0,-158.0,-112.5,300.00000000000006,297.0,303.0
2023-01-20,20.7,26,20.0,17,-96.0,204.0,294.0000000000001,196.30000000000013,-96.0,-96.0,-96.0,294.0000000000001,294.0000000000001,294.0000000000001
2023-01-23,20.33,23,20.0,17,-98.0,202.0,294.0000000000001,194.30000000000013,-98.0,-98.0,-98.0,294.0000000000001,294.0000000000001,294.0000000000001
2023-01-24,20.47,22,20.0,17,-124.0,176.0,294.0000000000001,168.30000000000013,-159.33333333333334,-177.0,-150.0,335.3333333333334,300.0000000000001,356.00000000000006
2023-01-25,20.9,21,20.0,17,-131.0,169.0,294.0000000000001,161.30000000000013,-131.0,-131.0,-131.0,294.0000000000001,294.0000000000001,294.0000000000001
2023-01-30,20.25,16,20.0,17,-129.0,171.0,294.0000000000001,163.30000000000013,-124.5,-126.75,-122.25,219.50000000000003,182.25,256.75000000000006
2023-01-31,20.7,15,20.0,17,-152.0,148.0,294.0000000000001,140.30000000000013,-132.66666666666666,-154.0,-121.0,350.00000000000006,297.00000000000006,378.0
2023-02-01,20.04,14,20.0,17,-177.0,123.0,294.0000000000001,115.30000000000013,-170.33333333333334,-183.0,-161.0,338.00000000000006,279.0000000000001,375.0000000000001
2023-02-08,20.12,7,20.0,17,-91.0,209.0,189.00000000000009,96.30000000000004,-132.8,-170.0,-91.0,243.60000000000008,189.00000000000009,255.00000000000009
2023-02-14,20.75,1,20.0,17,-141.0,159.0,189.00000000000009,46.30000000000005,-147.0,-164.0,-134.0,194.59999999999997,157.99999999999983,232.99999999999983
2023-04-04,20.03,15,20.0,17,-89.99999999999999,210.0,300.0,208.3,-132.66666666666666,-154.0,-121.0,350.00000000000006,297.00000000000006,378.0
2023-04-05,20.08,7,20.0,17,-86.0,214.0,175.0,87.3,-132.8,-170.0,-91.0,243.60000000000008,189.00000000000009,255.00000000000009
2023-04-10,20.05,9,20.0,17,-111.0,189.0,300.0,187.3,-111.0,-111.0,-111.0,300.0,300.0,300.0
2023-05-24,20.81,28,20.0,17,-142.0,158.0,299.99999999999994,156.29999999999995,-133.0,-158.0,-112.5,300.00000000000006,297.0,303.0
2023-10-03,20.48,15,20.0,17,-156.0,144.0,456.00000000000006,298.30000000000007,-132.66666666666666,-154.0,-121.0,350.00000000000006,297.00000000000006,378.0
2023-10-04,20.88,14,20.0,17,-189.0,111.0,456.00000000000006,265.30000000000007,-170.33333333333334,-183.0,-161.0,338.00000000000006,279.0000000000001,375.0000000000001
2023-10-13,20.78,5,20.0,17,-161.0,139.0,303.0000000000001,140.30000000000013,-177.625,-222.25000000000003,-135.25,267.00000000000006,263.75,316.24999999999994
2023-10-18,20.15,28,20.0,17,-174.0,126.0,306.00000000000006,130.30000000000007,-133.0,-158.0,-112.5,300.00000000000006,297.0,303.0
2023-10-24,20.24,22,20.0,17,-177.99999999999997,122.00000000000004,306.00000000000006,126.30000000000008,-159.33333333333334,-177.0,-150.0,335.3333333333334,300.0000000000001,356.00000000000006
