File,VIX_Threshold,Sell_Strike,Number of Trades,Total Return,Max Drawdown,Risk/Reward Ratio,Winrate (%),DTE,Spread_Cost_Interval
vix_put_spread_results_threshold_25-26_strike_22.0.csv,25-26,22.0,31,4776.300000000001,-22.399999999999885,213.22767857142972,93.54838709677419,1; 2; 6; 7; 8; 9; 12; 13; 15; 20; 22; 26; 27; 29; 30,-343.0 to -48.0
