File,VIX_Threshold,Sell_Strike,Number of Trades,Total Return,Max Drawdown,Risk/Reward Ratio,Winrate (%),DTE,Spread_Cost_Interval
vix_put_spread_results_threshold_21-22_strike_18.0.csv,21-22,18.0,46,5157.800000000001,-353.8,14.578292820802716,91.30434782608695,1; 2; 4; 5; 6; 7; 8; 9; 12; 13; 14; 15; 19; 20; 21; 22; 25; 27; 28,-299.0 to -30.0
