File,VIX_Threshold,Sell_Strike,Number of Trades,Total Return,Max Drawdown,Risk/Reward Ratio,Winrate (%),DTE,Spread_Cost_Interval
vix_put_spread_results_threshold_16-17_strike_14.0.csv,16-17,14.0,40,3425.0,-229.49999999999997,14.923747276688456,87.5,1; 4; 5; 6; 7; 8; 9; 12; 13; 14; 16; 18; 19; 21; 22; 28,-246.0 to -24.0
