File,VIX_Threshold,Sell_Strike,Number of Trades,Total Return,Max Drawdown,Risk/Reward Ratio,Winrate (%),DTE,Spread_Cost_Interval
vix_put_spread_results_threshold_22-23_strike_22.0.csv,22-23,22.0,55,5053.500000000001,-189.5999999999999,26.653481012658247,85.45454545454545,7; 8; 9; 11; 13; 14; 16; 19; 20; 21; 22; 23; 26; 27; 29; 30,-40.000000000000014 to -3.0000000000000027
