File,VIX_Threshold,Sell_Strike,Number of Trades,Total Return,Max Drawdown,Risk/Reward Ratio,Winrate (%),DTE,Spread_Cost_Interval
vix_put_spread_results_threshold_23-24_strike_22.0.csv,23-24,22.0,65,6690.499999999997,-212.30000000000018,31.51436646255295,86.15384615384616,1; 6; 7; 8; 9; 11; 12; 13; 14; 15; 16; 18; 19; 20; 23; 27; 28; 29,-191.0 to -19.0
