File,VIX_Threshold,Sell_Strike,Number of Trades,Total Return,Max Drawdown,Risk/Reward Ratio,Winrate (%),DTE,Spread_Cost_Interval
vix_put_spread_results_threshold_16-17_strike_16.0.csv,16-17,16.0,72,6597.6,-188.40000000000003,35.01910828025477,83.33333333333334,6; 7; 9; 11; 13; 14; 15; 16; 19; 20; 21; 22; 23; 26; 28; 29,-54.0 to -2.0000000000000018
