DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2012-12-31,22.72,15.0,22.0,40,1739.9999999999998,1739.9999999999998,-1789.0,-50.70000000000023
2014-10-10,22.06,11.0,22.0,40,1660.0000000000002,1660.0000000000002,-1800.0,-141.69999999999976
2016-02-18,22.53,12.0,23.0,40,1577.5000000000002,1577.5000000000002,-1700.0,-124.19999999999978
2016-02-18,22.53,19.0,23.0,40,1534.9999999999998,1534.9999999999998,-1523.0,10.299999999999773
2016-11-03,22.57,19.04,22.0,40,1630.0,1630.0,-1796.0,-167.7
2018-11-21,22.31,27.0,22.0,40,1660.0000000000002,1660.0000000000002,-1030.0,628.3000000000002
2019-01-08,22.03,7.0,23.0,40,1642.9999999999995,1642.9999999999995,-1700.0,-58.70000000000046
2019-01-09,22.8,6.0,23.0,40,1654.0,1654.0,-1700.0,-47.7
2020-08-17,22.82,30.0,22.0,40,1399.0,1399.0,-1408.0000000000002,-10.700000000000227
2020-11-24,22.48,7.0,22.0,40,1663.0,1663.0,-1751.0000000000002,-89.70000000000023
2020-11-25,22.5,6.0,23.0,40,1635.5,1635.5,-1651.0000000000002,-17.200000000000227
2020-11-30,22.89,1.0,22.0,40,1727.5000000000002,1727.5000000000002,-1800.0,-74.19999999999978
2020-12-07,22.62,2.0,22.0,40,1755.5,1755.5,-1800.0,-46.2
2020-12-08,22.25,1.0,22.0,40,1806.4999999999998,1806.4999999999998,-1800.0,4.7999999999997724
2020-12-17,22.27,6.0,22.0,40,1700.5,1700.5,-1744.0,-45.2
2020-12-17,22.27,13.0,22.0,40,1600.0,1600.0,-1657.9999999999998,-59.699999999999775
2020-12-28,22.12,2.0,22.0,40,1715.5,1715.5,-1657.9999999999998,55.800000000000225
2020-12-28,22.12,9.0,23.0,40,1562.5,1562.5,-1584.9999999999998,-24.199999999999772
2021-01-21,22.22,6.0,22.0,40,1647.0,1647.0,-1556.0,89.3
2021-02-12,22.45,18.0,23.0,40,1482.5,1482.5,-1504.0,-23.2
2021-03-18,22.6,6.0,22.0,40,1656.5000000000002,1656.5000000000002,-1750.0,-95.19999999999978
2021-03-22,22.29,2.0,22.0,40,1780.5,1780.5,-1750.0,28.8
2021-05-14,22.1,12.0,22.0,40,1720.4999999999998,1720.4999999999998,-1752.0,-33.20000000000023
2021-05-14,22.1,19.0,22.0,40,1674.0000000000002,1674.0000000000002,-1694.0,-21.699999999999772
2022-02-02,22.73,14.0,22.0,40,1624.9999999999995,1624.9999999999995,-1405.0,218.29999999999956
2022-04-08,22.34,12.0,22.0,40,1604.9999999999998,1604.9999999999998,-1800.0,-196.70000000000022
2022-04-19,22.92,15.0,22.0,40,1647.0,1647.0,-1280.9999999999998,364.30000000000024
2022-04-19,22.92,29.0,22.0,40,1565.0000000000002,1565.0000000000002,-1154.0,409.30000000000024
2022-07-29,22.16,19.0,22.0,40,1587.5000000000005,1587.5000000000005,-1771.0,-185.19999999999953
2022-08-08,22.01,9.0,22.0,40,1655.0,1655.0,-1771.0,-117.7
2022-08-09,22.23,8.0,22.0,40,1630.0,1630.0,-1771.0,-142.7
2022-11-22,22.71,1.0,22.0,40,1793.5000000000002,1793.5000000000002,-1800.0,-8.199999999999772
2022-11-22,22.71,8.0,22.0,40,1738.0,1738.0,-1800.0,-63.7
2022-12-23,22.64,5.0,22.0,40,1742.4999999999998,1742.4999999999998,-1800.0,-59.20000000000023
2022-12-27,22.8,1.0,22.0,40,1774.5,1774.5,-1800.0,-27.2
2023-10-27,22.07,5.0,22.0,40,1700.0,1700.0,-1800.0,-101.7
