DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2019-10-25,13.79,26.04,13.0,50,3424.0,3424.0,-3631.0,-208.7
2019-10-31,13.95,20.04,13.0,50,3429.9999999999995,3429.9999999999995,-3631.0,-202.70000000000044
