DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2011-09-30,42.99,18,42.5,50,540.0,540.0,-588.9999999999995,-50.69999999999955
2020-06-11,42.58,6,42.5,50,579.0,579.0,-698.0,-120.7
