DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2022-01-27,33.0,20,32.5,25,-510.0,240.00000000000009,1145.0,633.3,-510.0,-510.0,-510.0,1145.0,1145.0,1145.0
2022-02-14,32.04,2,32.5,25,-455.0,295.0,750.0,293.3,-298.0,-376.5,-219.5,453.9999999999999,305.9999999999999,602.0
2022-02-14,32.04,29,32.5,25,-545.0,205.0,862.0000000000001,315.3000000000001,-545.0,-545.0,-545.0,862.0000000000001,862.0000000000001,862.0000000000001
2022-03-03,32.01,6,32.5,25,-380.0,370.0,110.99999999999994,-270.70000000000005,,,,,,
2022-03-03,32.01,12,32.5,25,-450.0,300.0,366.0,-85.7,,,,,,
2022-05-03,32.82,15,32.5,25,-480.00000000000006,269.99999999999994,755.9999999999999,274.29999999999984,-480.00000000000006,-480.00000000000006,-480.00000000000006,755.9999999999999,755.9999999999999,755.9999999999999
2022-09-23,32.31,5,32.5,25,-288.0,462.0,267.00000000000017,-22.69999999999983,,,,,,
2022-09-23,32.31,26,32.5,25,-455.0,295.0,400.0,-56.7,,,,,,
2022-09-26,32.88,23,32.5,25,-415.00000000000006,334.99999999999994,400.0,-16.700000000000056,,,,,,
2022-10-07,32.02,12,32.0,25,-294.0,406.0,157.99999999999983,-137.70000000000016,,,,,,
2022-10-17,32.59,2,32.0,25,-141.0,559.0,157.99999999999983,15.29999999999983,-298.0,-376.5,-219.5,453.9999999999999,305.9999999999999,602.0
