DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2010-05-17,35.25,1.0,35.0,19,-492.4999999999999,1107.5,691.0,196.80000000000013
2010-05-26,35.02,20.0,35.0,19,-581.0,1019.0,932.0,349.3
2020-04-28,35.39,15.0,35.0,19,115.50000000000003,1715.5,900.0,1013.8
2020-09-08,35.93,22.0,35.0,19,-720.5,879.5,1016.0,293.8
2022-01-25,35.85,1.0,35.0,19,-444.00000000000006,1156.0,810.0000000000001,364.30000000000007
2022-01-25,35.85,8.0,35.0,19,-916.0,684.0,1454.0,536.3
2022-01-25,35.85,22.0,35.0,19,-965.0,635.0,1507.0,540.3
2022-03-01,35.19,1.0,35.0,19,-213.50000000000003,1386.5,487.9999999999999,272.7999999999999
2022-03-01,35.19,8.0,35.0,19,-527.5,1072.5,569.0000000000001,39.80000000000011
2022-03-01,35.19,13.96,35.0,19,-612.5,987.5,616.0,1.8
2022-05-06,35.34,5.0,35.0,19,-514.0,1086.0,430.9999999999999,-84.70000000000012
2022-05-06,35.34,12.0,35.0,19,-612.5,987.5,948.9999999999999,334.7999999999999
2022-05-09,35.48,2.0,35.0,19,-223.50000000000003,1376.5,430.9999999999999,205.79999999999987
2022-05-09,35.48,9.0,35.0,19,-432.49999999999994,1167.5,948.9999999999999,514.8
2022-06-13,35.05,2.0,35.0,19,-255.00000000000003,1345.0,723.9999999999999,467.2999999999999
