DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2010-12-28,17.99,21,17.0,26,570.0,570.0,-865.9999999999999,-297.6999999999999
2012-12-19,17.46,27,18.0,26,711.0,711.0,-789.0,-79.7
2014-10-01,17.56,20,18.0,26,140.00000000000003,140.00000000000003,-602.0,-463.7
2021-07-06,17.94,8,17.0,26,777.0,777.0,-899.0,-123.7
2021-08-31,17.07,1,17.0,26,843.0,843.0,-900.0,-58.7
2021-12-30,17.79,27,18.0,26,576.0,576.0,166.0,740.3
2023-04-18,17.34,1,17.0,26,866.0,866.0,-900.0,-35.7
2023-04-18,17.34,29,17.0,26,682.0,682.0,-785.0,-104.7
