DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2011-01-28,20.08,18,21.0,26,420.0,420.0,-359.0,59.3,460.0,440.0,480.0,-322.50000000000017,-340.7500000000001,-304.2500000000002
2014-12-11,20.13,5,20.0,26,505.00000000000006,505.00000000000006,-416.99999999999983,86.30000000000022,,,,,,
2015-01-02,20.14,18,20.0,26,500.0,500.0,-286.00000000000034,212.29999999999967,460.0,440.0,480.0,-322.50000000000017,-340.7500000000001,-304.2500000000002
2016-03-01,20.17,21,21.0,26,395.0,395.0,-496.0,-102.7,,,,,,
2018-02-15,20.66,12,20.0,26,401.0,401.0,-599.9999999999999,-200.69999999999987,,,,,,
2021-03-16,20.31,8,20.0,26,431.0,431.0,-550.0,-120.70000000000006,,,,,,
2021-05-21,20.89,19,20.0,26,428.0,428.0,-560.0,-133.7,,,,,,
2021-05-24,20.51,9,20.0,26,467.0,467.0,-494.0000000000001,-28.70000000000012,,,,,,
2021-10-11,20.45,9,21.0,26,420.0,420.0,-499.9999999999999,-81.69999999999995,,,,,,
2021-10-13,20.23,7,21.0,26,445.0,445.0,-499.9999999999999,-56.69999999999989,,,,,,
2022-01-11,21.0,15,20.0,26,497.00000000000006,497.00000000000006,264.00000000000006,759.3000000000001,501.5,499.25000000000006,503.75,-115.49999999999991,-305.2499999999999,74.25000000000006
2022-08-12,20.35,5,20.0,26,465.00000000000006,465.00000000000006,-600.0,-136.69999999999993,,,,,,
2022-08-16,20.39,1,20.0,26,555.0000000000001,555.0000000000001,-600.0,-46.69999999999989,,,,,,
2022-08-18,20.61,6,20.0,26,435.0,435.0,-326.99999999999994,106.3,435.0,435.0,435.0,-326.99999999999994,-326.99999999999994,-326.99999999999994
2022-11-24,20.54,27,20.0,26,380.0,380.0,-500.99999999999983,-122.69999999999985,,,,,,
2023-01-17,20.22,8,20.0,26,501.0,501.0,-572.0000000000002,-72.70000000000023,,,,,,
2023-01-18,20.58,7,20.0,26,454.0,454.0,-592.0000000000001,-139.7000000000001,,,,,,
2023-01-31,20.7,15,20.0,26,506.0,506.0,-494.9999999999999,9.300000000000058,501.5,499.25000000000006,503.75,-115.49999999999991,-305.2499999999999,74.25000000000006
2023-10-24,20.24,22,20.0,26,508.0,508.0,-594.0,-87.7,,,,,,
