DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2015-08-27,29.9,19,29.0,26,-250.0,50.0,361.9999999999998,110.29999999999976,-250.0,-250.0,-250.0,361.9999999999998,361.9999999999998,361.9999999999998
2018-02-12,29.7,15,29.0,26,-361.0,-60.99999999999994,300.0,-62.699999999999946,,,,,,
2020-10-02,29.9,5,30.0,26,-125.0,275.0,398.99999999999983,272.29999999999984,,,,,,
2020-10-05,29.69,2,30.0,26,-187.0,213.0,398.99999999999983,210.29999999999984,-289.0,-340.0,-238.0,399.4999999999999,399.2499999999999,399.74999999999994
2022-01-21,29.79,26,29.0,26,-220.00000000000003,79.99999999999997,694.9999999999999,473.2999999999999,-220.00000000000003,-220.00000000000003,-220.00000000000003,694.9999999999999,694.9999999999999,694.9999999999999
2022-01-31,29.41,2,30.0,26,-391.0,9.0,400.0,7.3,-289.0,-340.0,-238.0,399.4999999999999,399.2499999999999,399.74999999999994
2022-01-31,29.41,16,29.0,26,-250.0,50.0,694.9999999999999,443.2999999999999,-250.0,-250.0,-250.0,694.9999999999999,694.9999999999999,694.9999999999999
2022-02-18,29.71,25,29.0,26,-215.0,85.0,207.00000000000003,-9.69999999999997,,,,,,
2022-03-16,29.8,7,30.0,26,-334.0,66.0,400.00000000000006,64.30000000000005,-295.6666666666667,-338.5,-272.0,366.6666666666667,350.0,400.0
2022-05-04,29.42,14,29.0,26,-230.00000000000003,69.99999999999997,348.99999999999983,117.2999999999998,-230.00000000000003,-230.00000000000003,-230.00000000000003,348.99999999999983,348.99999999999983,348.99999999999983
2022-06-10,29.63,5,29.0,26,-150.0,150.0,123.99999999999984,-27.70000000000016,,,,,,
2022-07-05,29.82,15,30.0,26,-265.00000000000006,134.99999999999994,400.0,133.29999999999995,,,,,,
2022-07-13,29.06,7,29.0,26,-210.0,90.00000000000003,300.0,88.30000000000003,-295.6666666666667,-338.5,-272.0,366.6666666666667,350.0,400.0
2022-10-04,29.62,15,29.0,26,-169.00000000000003,130.99999999999997,50.0,-120.70000000000005,,,,,,
2022-10-25,30.0,22,29.0,26,-189.0,111.0,461.9999999999997,271.2999999999997,-189.0,-189.0,-189.0,461.9999999999997,461.9999999999997,461.9999999999997
2023-03-15,29.91,7,30.0,26,-343.0,57.0,400.0,55.3,-295.6666666666667,-338.5,-272.0,366.6666666666667,350.0,400.0
