DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2018-08-30,13.95,19,13,55,3981.0,3981.0,-4137.0,-157.7
2018-09-14,13.15,4,14,55,4054.0,4054.0,-4076.0,-23.7
