DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2018-08-31,14.03,18,15.0,55,3890.000000000001,3890.000000000001,-3937.0,-48.69999999999955
2018-09-11,14.92,7,15.0,55,3915.0,3915.0,-3937.0,-23.7
