DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2021-12-03,35.32,19,35.0,55,1779.9999999999998,1779.9999999999998,-1960.0,-181.7
