DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2014-10-22,18.43,27.04,19.0,55,3373.9999999999995,3373.9999999999995,-3525.0,-152.70000000000044
2020-01-28,18.03,22.0,18.0,55,3546.0,3546.0,-3617.0,-72.7
2020-01-30,18.39,20.0,18.0,55,3571.0,3571.0,-3617.0,-47.7
2020-02-03,18.88,16.0,19.0,55,3444.0000000000005,3444.0000000000005,-3517.0,-74.69999999999955
