DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2010-03-04,19.27,12,20.0,18,-114.0,85.99999999999999,273.0,157.3,-73.2,-75.0,-55.00000000000001,177.80000000000004,89.00000000000006,273.0
2016-11-02,19.82,7,19.0,18,-95.0,5.0,100.0,3.3,-95.57142857142857,-135.0,-51.5,189.85714285714286,124.00000000000003,249.0000000000001
2016-11-02,19.82,27,19.0,18,-95.0,4.999999999999986,145.9999999999999,49.29999999999987,-75.25,-80.74999999999999,-69.0,157.5,134.4999999999999,187.50000000000006
2016-11-07,19.86,2,19.0,18,-121.0,-21.00000000000001,100.0,-22.700000000000014,,,,,,
2016-11-08,19.91,1,19.0,18,-139.0,-39.0,100.0,-40.7,,,,,,
2016-11-08,19.91,21,19.0,18,-110.99999999999994,-10.999999999999943,145.9999999999999,33.29999999999994,-64.49999999999999,-78.74999999999999,-42.75,201.24999999999997,134.49999999999991,247.25
2018-03-06,19.64,1,19.0,18,-135.0,-35.0,100.0,-36.69999999999999,,,,,,
2018-04-12,19.92,13,19.0,18,-125.0,-25.0,418.0,291.3,-65.83333333333333,-66.75,-49.25,240.0,130.50000000000009,325.49999999999994
2018-04-24,19.66,1,19.0,18,-175.0,-75.0,100.0,-76.7,,,,,,
2018-04-25,19.84,7,20.0,18,-195.0,5.0,200.0,3.3,-95.57142857142857,-135.0,-51.5,189.85714285714286,124.00000000000003,249.0000000000001
2019-01-15,19.2,7,20.0,18,-175.0,25.0,282.99999999999983,106.29999999999984,-95.57142857142857,-135.0,-51.5,189.85714285714286,124.00000000000003,249.0000000000001
2019-01-17,19.72,5,19.0,18,-75.0,25.0,182.99999999999983,106.29999999999984,-46.333333333333336,-53.25,-36.0,85.49999999999999,48.75000000000007,104.00000000000001
2019-01-30,19.31,6,19.0,18,-90.00000000000001,9.999999999999986,100.0,8.299999999999986,-61.857142857142854,-76.0,-44.0,97.71428571428571,87.5,100.0
2019-06-03,19.75,2,20.0,18,-135.0,65.0,200.00000000000003,63.300000000000026,,,,,,
2019-08-08,19.89,6,19.0,18,-104.0,-3.999999999999986,144.0000000000001,38.300000000000125,-61.857142857142854,-76.0,-44.0,97.71428571428571,87.5,100.0
2020-01-27,19.02,2,19.0,18,-169.99999999999997,-69.99999999999997,100.0,-71.69999999999997,,,,,,
2020-01-31,19.99,26,19.0,18,-97.0,2.999999999999986,561.9999999999999,463.2999999999999,-81.5,-89.25,-73.75,330.9999999999999,215.49999999999994,446.4999999999999
2021-04-20,19.7,8,19.0,18,-52.0,48.0,100.0,46.3,-57.111111111111114,-64.00000000000001,-39.0,120.7777777777778,100.0,114.00000000000004
2021-04-22,19.9,6,19.0,18,-49.0,51.0,100.0,49.3,-61.857142857142854,-76.0,-44.0,97.71428571428571,87.5,100.0
2021-04-30,19.25,5,19.0,18,-54.0,46.0,109.0,53.29999999999998,-46.333333333333336,-53.25,-36.0,85.49999999999999,48.75000000000007,104.00000000000001
2021-05-03,19.12,2,19.0,18,-77.0,23.0,100.0,21.3,,,,,,
2021-05-05,19.58,7,19.0,18,-52.0,48.0,232.00000000000003,178.30000000000004,-95.57142857142857,-135.0,-51.5,189.85714285714286,124.00000000000003,249.0000000000001
2021-05-10,19.75,2,20.0,18,-115.0,85.00000000000001,0.0,-116.7,,,,,,
2021-05-25,19.29,1,19.0,18,-46.0,54.0,100.0,52.3,,,,,,
2021-05-25,19.29,8,19.0,18,-38.99999999999999,61.00000000000001,205.99999999999983,165.29999999999984,-57.111111111111114,-64.00000000000001,-39.0,120.7777777777778,100.0,114.00000000000004
2021-07-26,19.39,2,19.0,18,-81.0,19.0,100.0,17.300000000000015,,,,,,
2021-07-26,19.39,9,20.0,18,-124.00000000000004,75.99999999999997,248.00000000000009,122.30000000000004,-69.8,-82.0,-43.00000000000001,160.99999999999997,75.0,248.00000000000009
2021-07-28,19.62,7,19.0,18,-70.0,30.0,148.00000000000006,76.30000000000005,-95.57142857142857,-135.0,-51.5,189.85714285714286,124.00000000000003,249.0000000000001
2021-08-02,19.87,2,19.0,18,-29.000000000000004,71.0,100.0,69.3,,,,,,
2021-08-17,19.56,8,19.0,18,-93.0,7.0,100.0,5.3,-57.111111111111114,-64.00000000000001,-39.0,120.7777777777778,100.0,114.00000000000004
2021-08-17,19.56,15,19.0,18,-86.0,14.0,99.99999999999996,12.299999999999972,-63.75,-74.75,-52.99999999999999,87.50000000000003,78.0,112.50000000000006
2021-08-17,19.56,22,19.0,18,-90.0,10.0,310.0000000000001,218.30000000000013,-57.5,-69.0,-39.5,231.00000000000006,175.00000000000006,318.50000000000006
2021-09-08,19.64,14,19.0,18,-72.00000000000001,27.999999999999982,201.00000000000017,127.30000000000015,-72.00000000000001,-72.00000000000001,-72.00000000000001,201.00000000000017,201.00000000000017,201.00000000000017
2021-09-09,19.54,13,19.0,18,-57.00000000000001,42.99999999999999,201.00000000000017,142.30000000000018,-65.83333333333333,-66.75,-49.25,240.0,130.50000000000009,325.49999999999994
2021-09-09,19.54,27,19.0,18,-73.0,27.0,201.00000000000017,126.30000000000015,-75.25,-80.74999999999999,-69.0,157.5,134.4999999999999,187.50000000000006
2021-09-16,19.76,6,19.0,18,-60.00000000000001,39.99999999999999,64.99999999999986,3.2999999999998506,-61.857142857142854,-76.0,-44.0,97.71428571428571,87.5,100.0
2021-09-27,19.32,2,19.0,18,-70.0,30.0,0.0,-71.7,,,,,,
2021-09-27,19.32,16,20.0,18,-144.00000000000003,55.99999999999997,189.00000000000009,43.300000000000026,-77.33333333333334,-97.50000000000001,-44.0,112.66666666666663,74.49999999999991,144.50000000000006
2021-10-08,19.94,5,19.0,18,-48.0,52.0,89.00000000000006,39.30000000000005,-46.333333333333336,-53.25,-36.0,85.49999999999999,48.75000000000007,104.00000000000001
2021-11-10,19.9,28,19.0,18,-93.0,7.0,296.9999999999999,202.2999999999999,-93.0,-93.0,-93.0,296.9999999999999,296.9999999999999,296.9999999999999
2021-12-27,19.41,2,19.0,18,-100.0,0.0,100.0,-1.7,,,,,,
2022-03-29,19.73,1,19.0,18,-32.0,68.0,28.00000000000012,-5.699999999999887,,,,,,
2022-03-29,19.73,22,19.0,18,-40.0,60.0,55.00000000000007,13.300000000000072,-57.5,-69.0,-39.5,231.00000000000006,175.00000000000006,318.50000000000006
