DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2010-03-24,17.92,27.0,18.0,20,100.0,100.0,-150.0,-51.7
2011-03-31,17.95,19.0,17.0,20,171.5,171.5,-223.00000000000006,-53.20000000000006
2011-05-04,17.72,13.0,18.0,20,150.50000000000003,150.50000000000003,-32.00000000000003,116.8
2012-12-05,17.53,13.0,18.0,20,174.5,174.5,-194.9999999999999,-22.199999999999886
2012-12-19,17.46,27.0,18.0,20,164.99999999999994,164.99999999999994,-189.00000000000006,-25.700000000000113
2013-06-04,17.25,14.0,17.0,20,250.50000000000003,250.50000000000003,-149.99999999999997,98.80000000000005
2013-07-03,17.32,13.0,18.0,20,162.0,162.0,-172.0000000000001,-11.700000000000113
2013-09-04,17.01,13.0,18.0,20,163.0,163.0,-145.00000000000017,16.29999999999983
2013-10-04,17.87,11.0,18.0,20,164.99999999999994,164.99999999999994,-130.00000000000009,33.299999999999855
2014-01-30,17.39,19.0,18.0,20,170.49999999999991,170.49999999999991,-166.99999999999994,1.7999999999999716
2014-07-31,17.11,19.0,17.0,20,254.5,254.5,-298.00000000000006,-45.20000000000006
2014-08-01,17.57,18.0,18.0,20,165.00000000000003,165.00000000000003,-198.0,-34.699999999999974
2014-08-05,17.14,14.0,17.0,20,239.49999999999994,239.49999999999994,-298.00000000000006,-60.20000000000012
2014-08-06,17.3,13.0,18.0,20,167.49999999999997,167.49999999999997,-198.0,-32.20000000000003
2014-08-08,17.09,11.0,18.0,20,175.5,175.5,-198.0,-24.2
2014-09-29,17.08,22.0,18.0,20,160.00000000000006,160.00000000000006,-1.9999999999999432,156.30000000000013
2014-10-01,17.56,20.0,18.0,20,200.0,200.0,-1.9999999999999432,196.30000000000007
2014-10-02,17.98,19.0,18.0,20,160.5,160.5,-1.9999999999999432,156.80000000000007
2014-10-07,17.46,14.0,18.0,20,160.0,160.0,-93.99999999999994,64.30000000000005
2015-03-26,17.19,19.0,18.0,20,167.50000000000006,167.50000000000006,-87.0,78.80000000000005
2015-10-12,17.81,22.04,18.0,20,166.0,166.0,-99.00000000000011,65.29999999999988
2015-12-04,17.65,25.0,17.0,20,234.50000000000003,234.50000000000003,-181.9999999999999,50.80000000000014
2015-12-30,17.42,6.0,17.0,20,213.00000000000003,213.00000000000003,-75.0,136.30000000000004
2016-03-03,17.56,18.96,17.0,20,192.49999999999997,192.49999999999997,-296.0000000000001,-105.20000000000014
2016-03-04,17.35,4.0,17.0,20,217.49999999999997,217.49999999999997,-205.00000000000006,10.799999999999915
2016-03-15,17.85,7.0,17.0,20,215.50000000000003,215.50000000000003,-300.0,-86.19999999999997
2016-04-29,17.09,4.0,17.0,20,263.99999999999994,263.99999999999994,-257.00000000000006,5.299999999999886
2016-07-06,17.04,6.0,17.0,20,257.50000000000006,257.50000000000006,-300.0,-44.199999999999946
2016-07-06,17.04,20.0,17.0,20,232.50000000000003,232.50000000000003,-159.9999999999999,70.80000000000014
2016-09-09,17.54,11.0,18.0,20,167.0,167.0,-190.99999999999994,-25.699999999999942
2016-10-17,17.11,29.04,18.0,20,150.0,150.0,-142.9999999999999,5.3000000000001135
2016-10-31,17.63,2.0,18.0,20,168.49999999999997,168.49999999999997,4.999999999999716,171.7999999999997
2017-08-11,17.28,4.0,18.0,20,169.00000000000003,169.00000000000003,-200.0,-32.699999999999974
2018-02-02,17.86,11.0,17.0,20,242.49999999999994,242.49999999999994,19.99999999999993,260.7999999999999
2018-02-02,17.86,19.0,17.0,20,253.49999999999991,253.49999999999991,-283.00000000000017,-31.200000000000255
2018-03-08,17.68,5.96,17.0,20,209.99999999999997,209.99999999999997,-128.0000000000001,80.29999999999986
2018-04-16,17.66,9.0,17.0,20,206.99999999999997,206.99999999999997,17.99999999999997,223.29999999999995
2018-04-16,17.66,16.0,17.0,20,234.99999999999997,234.99999999999997,-282.0,-48.70000000000003
2018-04-20,17.5,5.0,18.0,20,170.00000000000003,170.00000000000003,38.00000000000006,206.3000000000001
2018-04-23,17.56,2.0,17.0,20,260.49999999999994,260.49999999999994,-61.999999999999915,196.80000000000004
2018-04-23,17.56,15.0,17.0,20,249.49999999999997,249.49999999999997,61.0,308.8
2018-04-23,17.56,23.0,18.0,20,164.49999999999994,164.49999999999994,30.000000000000114,192.80000000000007
2018-06-26,17.54,21.0,18.0,20,169.49999999999997,169.49999999999997,-176.9999999999999,-9.199999999999914
2018-10-05,17.36,25.0,17.0,20,252.99999999999994,252.99999999999994,173.00000000000006,424.3
2018-12-03,17.28,9.0,17.0,20,236.49999999999994,236.49999999999994,73.99999999999984,308.7999999999998
2019-01-31,17.72,5.0,18.0,20,193.00000000000003,193.00000000000003,-200.0,-8.69999999999997
2019-01-31,17.72,20.0,17.0,20,213.99999999999997,213.99999999999997,-300.0,-87.70000000000003
2019-01-31,17.72,27.0,18.0,20,150.00000000000003,150.00000000000003,-74.00000000000006,74.29999999999997
2019-03-07,17.81,5.96,17.0,20,227.5,227.5,-299.99999999999994,-74.19999999999995
2019-03-07,17.81,11.96,18.0,20,164.5,164.5,-150.0,12.8
2019-05-16,17.13,13.0,17.0,20,244.0,244.0,20.000000000000114,262.3000000000001
2019-05-16,17.13,20.0,17.0,20,223.0,223.0,-138.0000000000001,83.29999999999988
2019-05-28,17.7,1.0,18.0,20,189.50000000000006,189.50000000000006,-200.0,-12.199999999999942
2019-05-28,17.7,22.0,18.0,20,150.0,150.0,-200.00000000000006,-51.70000000000006
2019-06-05,17.49,14.0,18.0,20,160.0,160.0,-200.00000000000006,-41.70000000000006
2019-08-20,17.7,8.0,17.0,20,237.0,237.0,59.00000000000017,294.3000000000002
2019-08-21,17.04,7.0,17.0,20,212.5,212.5,47.00000000000006,257.80000000000007
2019-08-21,17.04,14.0,17.0,20,205.49999999999997,205.49999999999997,-136.99999999999991,66.80000000000005
2019-08-22,17.68,6.0,17.0,20,231.99999999999997,231.99999999999997,6.000000000000227,236.3000000000002
2019-08-22,17.68,27.0,18.0,20,145.5,145.5,-170.9999999999999,-27.199999999999886
2019-09-05,17.05,6.0,17.0,20,247.00000000000003,247.00000000000003,-299.99999999999994,-54.69999999999992
2019-09-24,17.62,22.0,18.0,20,145.00000000000003,145.00000000000003,-179.00000000000006,-35.70000000000003
2019-10-11,17.44,26.04,18.0,20,151.49999999999997,151.49999999999997,-159.0,-9.200000000000028
2019-12-03,17.99,15.0,18.0,20,165.50000000000003,165.50000000000003,-178.0000000000001,-14.200000000000085
2021-04-08,17.36,6.0,17.0,20,210.0,210.0,-300.0,-91.7
2021-04-08,17.36,20.0,17.0,20,165.50000000000003,165.50000000000003,-170.99999999999991,-7.1999999999998865
2021-04-08,17.36,27.0,17.0,20,168.0,168.0,-49.00000000000003,117.29999999999997
2021-04-09,17.34,19.0,17.0,20,170.0,170.0,-170.99999999999991,-2.699999999999915
2021-04-12,17.91,2.0,17.0,20,259.5,259.5,-300.0,-42.2
2021-04-13,17.86,1.0,17.0,20,290.0,290.0,-300.0,-11.7
2021-04-28,17.84,7.0,17.0,20,181.99999999999997,181.99999999999997,-187.9999999999999,-7.699999999999915
2021-04-28,17.84,21.0,18.0,20,119.49999999999999,119.49999999999999,132.00000000000003,249.8
2021-06-08,17.75,1.0,17.0,20,273.0,273.0,-300.0,-28.7
2021-06-08,17.75,22.0,17.0,20,185.0,185.0,-151.99999999999994,31.300000000000058
2021-06-09,17.96,14.0,17.0,20,185.0,185.0,-299.99999999999994,-116.69999999999995
2021-06-09,17.96,21.0,17.0,20,165.5,165.5,-151.99999999999994,11.800000000000058
2021-06-14,17.04,9.0,17.0,20,234.49999999999997,234.49999999999997,-299.99999999999994,-67.19999999999997
2021-06-14,17.04,23.0,17.0,20,193.00000000000003,193.00000000000003,-102.00000000000011,89.29999999999991
2021-06-15,17.35,8.0,17.0,20,211.49999999999997,211.49999999999997,-299.99999999999994,-90.19999999999997
