DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2010-02-22,21.0,21.96,20.0,20,0.0,0.0,73.00000000000003,71.30000000000003
2011-05-23,20.03,22.0,20.0,20,0.0,0.0,265.0,263.3
2014-02-04,20.07,14.0,20.0,20,0.0,0.0,33.0,31.3
2014-12-11,20.13,5.0,20.0,20,0.0,0.0,183.0000000000002,181.3000000000002
2015-01-02,20.14,18.0,20.0,20,0.0,0.0,313.9999999999997,312.2999999999997
2015-01-28,20.44,21.0,20.0,20,0.0,0.0,74.99999999999994,73.29999999999994
2015-07-09,20.05,12.0,20.0,20,0.0,0.0,50.0,48.3
2015-11-13,20.67,10.0,20.0,20,0.0,0.0,0.0,-1.7
2015-11-13,20.67,17.0,20.0,20,0.0,0.0,46.999999999999886,45.29999999999988
2015-11-16,20.55,7.0,20.0,20,0.0,0.0,0.0,-1.7
2015-11-16,20.55,29.0,20.0,20,0.0,0.0,536.9999999999999,535.2999999999998
2015-12-09,20.13,20.0,20.0,20,0.0,0.0,118.00000000000017,116.30000000000017
2015-12-16,20.24,6.0,20.0,20,0.0,0.0,47.00000000000023,45.300000000000225
2015-12-16,20.24,13.0,20.0,20,0.0,0.0,118.00000000000017,116.30000000000017
2015-12-16,20.24,27.0,20.0,20,0.0,0.0,555.0000000000001,553.3000000000001
2015-12-21,20.21,1.0,20.0,20,0.0,0.0,0.0,-1.7
2015-12-21,20.21,22.0,20.0,20,0.0,0.0,555.0000000000001,553.3000000000001
2015-12-31,20.39,5.0,20.0,20,0.0,0.0,0.0,-1.7
2015-12-31,20.39,19.0,20.0,20,0.0,0.0,75.0,73.3
2016-02-26,20.13,4.0,20.0,20,0.0,0.0,0.0,-1.7
2016-02-26,20.13,24.96,20.0,20,0.0,0.0,3.9999999999998863,2.299999999999886
2016-02-29,20.81,8.0,20.0,20,0.0,0.0,176.99999999999997,175.29999999999998
2016-06-15,20.45,6.0,20.0,20,0.0,0.0,32.0,30.3
2016-06-15,20.45,13.0,20.0,20,0.0,0.0,216.0,214.3
2016-06-15,20.45,27.0,20.0,20,0.0,0.0,0.0,-1.7
2016-06-17,20.03,4.0,20.0,20,0.0,0.0,32.0,30.3
2016-06-17,20.03,11.0,20.0,20,0.0,0.0,216.0,214.3
2016-09-12,20.51,2.0,20.0,20,0.0,0.0,51.0,49.3
2016-09-12,20.51,8.0,20.0,20,0.0,0.0,9.0,7.3
2016-09-12,20.51,30.0,20.0,20,0.0,0.0,350.0,348.3
2016-11-01,20.43,8.04,20.0,20,0.0,0.0,0.0,-1.7
2018-02-15,20.66,6.0,20.0,20,0.0,0.0,0.0,-1.7
2018-02-15,20.66,12.0,20.0,20,0.0,0.0,0.0,-1.7
2018-02-16,20.99,5.0,20.0,20,0.0,0.0,0.0,-1.7
2018-02-16,20.99,11.0,20.0,20,0.0,0.0,0.0,-1.7
2018-02-22,20.61,5.0,20.0,20,0.0,0.0,0.0,-1.7
2018-02-22,20.61,19.96,20.0,20,0.0,0.0,171.99999999999994,170.29999999999995
2018-02-22,20.61,26.96,20.0,20,0.0,0.0,478.0,476.3
2018-02-28,20.44,7.0,20.0,20,0.0,0.0,0.0,-1.7
2018-04-05,20.21,6.0,20.0,20,0.0,0.0,103.99999999999991,102.29999999999991
2018-04-05,20.21,20.0,20.0,20,0.0,0.0,318.0,316.3
2018-10-16,20.56,14.0,20.0,20,0.0,0.0,294.0000000000001,292.3000000000001
2018-10-22,20.89,2.0,20.0,20,0.0,0.0,0.0,-1.7
2018-10-22,20.89,8.0,20.0,20,0.0,0.0,0.0,-1.7
2018-10-22,20.89,23.04,20.0,20,0.0,0.0,321.00000000000006,319.30000000000007
2018-11-05,20.87,2.0,20.0,20,0.0,0.0,0.0,-1.7
2018-11-05,20.87,9.0,20.0,20,0.0,0.0,321.00000000000006,319.30000000000007
2018-11-06,20.6,8.0,20.0,20,0.0,0.0,321.00000000000006,319.30000000000007
2018-11-12,20.71,2.0,20.0,20,0.0,0.0,19.000000000000128,17.30000000000013
2018-11-12,20.71,16.0,20.0,20,0.0,0.0,7.9999999999998295,6.299999999999829
2018-11-19,20.99,9.0,20.0,20,0.0,0.0,0.0,-1.7
2018-11-26,20.8,2.0,20.0,20,0.0,0.0,0.0,-1.7
2018-11-26,20.8,22.0,20.0,20,0.0,0.0,406.00000000000006,404.30000000000007
2018-11-26,20.8,30.0,20.0,20,0.0,0.0,406.00000000000006,404.30000000000007
2018-11-29,20.48,19.0,20.0,20,0.0,0.0,406.00000000000006,404.30000000000007
2019-01-11,20.16,11.0,20.0,20,0.0,0.0,102.99999999999977,101.29999999999977
2019-01-11,20.16,18.0,20.0,20,0.0,0.0,125.0,123.3
2019-01-11,20.16,25.0,20.0,20,0.0,0.0,0.0,-1.7
2019-01-14,20.27,8.0,20.0,20,0.0,0.0,102.99999999999977,101.29999999999977
2019-01-14,20.27,15.0,20.0,20,0.0,0.0,125.0,123.3
2019-01-24,20.25,5.0,20.0,20,0.0,0.0,111.00000000000028,109.30000000000028
2019-01-28,20.42,1.0,20.0,20,0.0,0.0,0.0,-1.7
2019-01-28,20.42,8.0,20.0,20,0.0,0.0,0.0,-1.7
2019-01-28,20.42,30.0,20.0,20,0.0,0.0,125.99999999999989,124.29999999999988
2019-05-10,20.19,5.0,20.0,20,0.0,0.0,0.0,-1.7
2019-05-10,20.19,12.0,20.0,20,0.0,0.0,0.0,-1.7
2019-05-10,20.19,19.0,20.0,20,0.0,0.0,320.0000000000001,318.3000000000001
2019-08-02,20.11,5.0,20.0,20,0.0,0.0,0.0,-1.7
2019-08-16,20.5,12.0,20.0,20,0.0,0.0,359.0000000000001,357.3000000000001
2019-08-16,20.5,19.0,20.0,20,0.0,0.0,175.00000000000017,173.30000000000018
2019-10-08,20.38,29.04,20.0,20,0.0,0.0,41.0,39.3
2020-12-01,20.92,8.0,20.0,20,0.0,0.0,3.0000000000001137,1.3000000000001137
2020-12-01,20.92,22.0,20.0,20,0.0,0.0,3.0000000000001137,1.3000000000001137
2021-03-16,20.31,8.0,20.0,20,0.0,0.0,50.0,48.3
2021-03-16,20.31,15.0,20.0,20,0.0,0.0,17.00000000000017,15.300000000000171
2021-03-16,20.31,22.0,20.0,20,0.0,0.0,0.0,-1.7
2021-03-17,20.95,7.0,20.0,20,0.0,0.0,50.0,48.3
2021-03-17,20.95,14.0,20.0,20,0.0,0.0,17.00000000000017,15.300000000000171
2021-03-17,20.95,21.0,20.0,20,0.0,0.0,0.0,-1.7
2021-03-31,20.11,7.0,20.0,20,0.0,0.0,0.0,-1.7
2021-03-31,20.11,14.0,20.0,20,0.0,0.0,0.0,-1.7
2021-03-31,20.11,28.0,20.0,20,0.0,0.0,129.0000000000001,127.30000000000011
2021-05-06,20.6,6.0,20.0,20,0.0,0.0,332.0,330.3
2021-05-21,20.89,5.0,20.0,20,0.0,0.0,48.0,46.3
2021-05-21,20.89,12.0,20.0,20,0.0,0.0,105.99999999999983,104.29999999999983
2021-05-21,20.89,19.0,20.0,20,0.0,0.0,40.0,38.3
2021-05-24,20.51,2.0,20.0,20,0.0,0.0,48.0,46.3
2021-05-24,20.51,9.0,20.0,20,0.0,0.0,105.99999999999983,104.29999999999983
2021-05-24,20.51,16.0,20.0,20,0.0,0.0,40.0,38.3
2021-07-27,20.44,8.0,20.0,20,0.0,0.0,48.00000000000006,46.300000000000054
2021-07-27,20.44,15.0,20.0,20,0.0,0.0,0.0,-1.7
2021-07-27,20.44,29.0,20.0,20,0.0,0.0,127.00000000000017,125.30000000000017
2021-08-03,20.44,1.0,20.0,20,0.0,0.0,0.0,-1.7
2021-08-03,20.44,8.0,20.0,20,0.0,0.0,0.0,-1.7
2021-08-03,20.44,22.0,20.0,20,0.0,0.0,127.00000000000017,125.30000000000017
2021-09-14,20.47,8.0,20.0,20,0.0,0.0,235.00000000000014,233.30000000000015
2021-09-14,20.47,15.0,20.0,20,0.0,0.0,237.0000000000001,235.30000000000013
2021-09-14,20.47,22.0,20.0,20,0.0,0.0,237.0000000000001,235.30000000000013
2021-09-14,20.47,29.0,20.0,20,0.0,0.0,81.00000000000023,79.30000000000022
2021-09-15,20.27,7.0,20.0,20,0.0,0.0,235.00000000000014,233.30000000000015
2021-09-15,20.27,14.0,20.0,20,0.0,0.0,237.0000000000001,235.30000000000013
2021-09-15,20.27,21.0,20.0,20,0.0,0.0,237.0000000000001,235.30000000000013
2021-09-23,20.21,13.0,20.0,20,0.0,0.0,237.0000000000001,235.30000000000013
2021-09-23,20.21,20.0,20.0,20,0.0,0.0,81.00000000000023,79.30000000000022
2021-09-24,20.41,12.0,20.0,20,0.0,0.0,226.00000000000017,224.30000000000018
2021-09-24,20.41,19.0,20.0,20,0.0,0.0,70.00000000000028,68.30000000000028
2021-10-07,20.76,27.0,20.0,20,0.0,0.0,6.000000000000057,4.300000000000057
2021-10-11,20.45,2.0,20.0,20,0.0,0.0,0.0,-1.7
2021-10-12,20.81,15.0,20.0,20,0.0,0.0,69.99999999999989,68.29999999999988
