DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2010-11-24,19.61,27,19.0,15,-116.0,284.0,353.9999999999999,236.2999999999999,-116.0,-116.0,-116.0,353.9999999999999,353.9999999999999,353.9999999999999
2011-05-17,19.09,28,19.0,15,-181.0,219.00000000000003,385.0,202.3,-181.0,-181.0,-181.0,385.0,385.0,385.0
2015-12-10,19.72,19,19.0,15,-195.00000000000003,205.0,455.00000000000006,258.3,,,,,,
2016-11-08,19.91,21,19.0,15,-309.99999999999994,90.00000000000006,445.9999999999999,134.29999999999995,-249.99999999999997,-279.99999999999994,-220.0,401.0,378.5,423.49999999999994
2018-04-24,19.66,1,19.0,15,-213.0,187.0,125.0,-89.7,,,,,,
2018-04-25,19.84,7,20.0,15,-326.0,174.0,500.0,172.3,-326.0,-326.0,-326.0,500.0,500.0,500.0
2019-01-30,19.31,6,19.0,15,-159.0,241.0,396.0000000000001,235.30000000000013,,,,,,
2019-05-14,19.65,1,19.0,15,-90.0,310.0,259.0,167.3,,,,,,
2019-06-03,19.75,16,20.0,15,-261.0,239.0,500.0,237.3,,,,,,
2019-08-01,19.46,6,19.0,15,-296.0,104.0,196.00000000000009,-101.69999999999992,,,,,,
2019-08-08,19.89,6,19.0,15,-244.0,156.0,169.0000000000001,-76.69999999999989,,,,,,
2019-10-04,19.97,12,20.0,15,-294.0,206.0,521.0,225.3,-192.0,-235.5,-141.0,380.3333333333333,310.00000000000006,438.5
2020-01-27,19.02,2,19.0,15,-225.0,175.0,400.0,173.3,-182.33333333333334,-216.0,-161.0,250.3333333333334,175.50000000000009,301.50000000000006
2020-01-31,19.99,26,19.0,15,-229.0,171.0,561.9999999999999,331.2999999999999,-190.0,-209.5,-170.5,480.99999999999994,440.5,521.4999999999999
2021-04-22,19.9,13,20.0,15,-176.0,324.0,332.99999999999983,155.29999999999984,-172.5,-174.25,-170.75,344.49999999999994,338.7499999999999,350.25
2021-07-26,19.39,2,19.0,15,-115.0,285.0,148.00000000000006,31.30000000000007,-182.33333333333334,-216.0,-161.0,250.3333333333334,175.50000000000009,301.50000000000006
2021-07-26,19.39,23,19.0,15,-140.0,260.0,381.00000000000006,239.30000000000007,,,,,,
2021-08-17,19.56,8,19.0,15,-162.0,238.0,253.99999999999991,90.29999999999993,-170.0,-174.0,-166.0,259.0,256.49999999999994,261.5
2023-01-26,19.48,20,19.0,15,-101.0,299.0,194.0000000000001,91.30000000000013,-101.0,-101.0,-101.0,194.0000000000001,194.0000000000001,194.0000000000001
2023-03-03,19.76,19,19.0,15,-87.0,313.0,51.00000000000016,-37.69999999999985,,,,,,
2023-03-06,19.19,16,19.0,15,-89.0,311.0,48.99999999999984,-41.70000000000016,,,,,,
2023-03-06,19.19,23,20.0,15,-223.0,277.0,148.99999999999983,-75.70000000000017,,,,,,
2023-05-02,19.81,8,19.0,15,-178.0,222.0,264.00000000000006,84.30000000000005,-170.0,-174.0,-166.0,259.0,256.49999999999994,261.5
2023-05-05,19.63,12,19.0,15,-105.0,295.0,264.00000000000006,157.30000000000007,-192.0,-235.5,-141.0,380.3333333333333,310.00000000000006,438.5
2023-05-26,19.56,26,19.0,15,-151.0,249.0,400.0,247.3,-190.0,-209.5,-170.5,480.99999999999994,440.5,521.4999999999999
2023-09-26,19.5,22,19.0,15,-166.0,234.0,356.00000000000006,188.30000000000007,-166.0,-166.0,-166.0,356.00000000000006,356.00000000000006,356.00000000000006
2023-09-27,19.71,21,19.0,15,-190.0,210.0,356.00000000000006,164.30000000000007,-249.99999999999997,-279.99999999999994,-220.0,401.0,378.5,423.49999999999994
2023-10-05,19.58,13,19.0,15,-169.0,231.0,356.00000000000006,185.30000000000007,-172.5,-174.25,-170.75,344.49999999999994,338.7499999999999,350.25
2023-10-06,19.93,12,19.0,15,-177.0,223.0,356.00000000000006,177.30000000000007,-192.0,-235.5,-141.0,380.3333333333333,310.00000000000006,438.5
2023-10-09,19.6,9,19.0,15,-199.0,201.0,356.00000000000006,155.30000000000007,-199.0,-199.0,-199.0,356.00000000000006,356.00000000000006,356.00000000000006
2023-10-16,19.57,2,19.0,15,-207.00000000000003,193.0,203.0000000000001,-5.699999999999915,-182.33333333333334,-216.0,-161.0,250.3333333333334,175.50000000000009,301.50000000000006
2023-10-31,19.86,15,19.0,15,-172.0,228.0,406.00000000000006,232.30000000000007,-172.0,-172.0,-172.0,406.00000000000006,406.00000000000006,406.00000000000006
