DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2016-01-05,21.06,14,22.0,15,-376.0,324.0,220.0,-157.70000000000005,,,,,,
2016-06-13,21.01,29,21.0,15,-311.0,289.0,600.0,287.3,-311.0,-311.0,-311.0,600.0,600.0,600.0
2018-02-20,21.61,7,22.0,15,-420.0,280.0,671.0000000000001,249.30000000000013,-228.5,-324.25,-132.75,370.0000000000001,219.5000000000001,520.5000000000001
2018-12-13,21.57,5,22.0,15,-203.00000000000003,497.0,105.00000000000009,-99.69999999999996,-165.0,-232.0,-117.00000000000001,192.00000000000009,87.00000000000011,253.50000000000006
2019-01-10,21.32,5,22.0,15,-261.0,439.0,402.0,139.29999999999995,-165.0,-232.0,-117.00000000000001,192.00000000000009,87.00000000000011,253.50000000000006
2019-05-07,21.84,8,21.0,15,-351.0,249.0,543.0,190.3,-351.0,-351.0,-351.0,543.0,543.0,543.0
2019-08-27,21.04,1,21.0,15,-190.0,410.0,189.99999999999983,-1.700000000000142,,,,,,
2021-03-26,21.49,26,21.0,15,-192.0,408.0,561.9999999999999,368.2999999999999,-192.0,-192.0,-192.0,561.9999999999999,561.9999999999999,561.9999999999999
2022-08-15,21.16,2,21.0,15,-87.0,513.0,159.0,70.3,-87.0,-87.0,-87.0,159.0,159.0,159.0
2022-11-23,21.78,7,21.0,15,-37.0,563.0,69.00000000000013,30.30000000000013,-228.5,-324.25,-132.75,370.0000000000001,219.5000000000001,520.5000000000001
2022-11-25,21.11,5,21.0,15,-31.0,569.0,69.00000000000013,36.300000000000125,-165.0,-232.0,-117.00000000000001,192.00000000000009,87.00000000000011,253.50000000000006
2022-11-25,21.11,19,21.0,15,-49.00000000000001,551.0,205.00000000000009,154.30000000000007,-49.00000000000001,-49.00000000000001,-49.00000000000001,205.00000000000009,205.00000000000009,205.00000000000009
2023-10-19,21.4,27,21.0,15,-263.0,337.0,606.0,341.3,-263.0,-263.0,-263.0,606.0,606.0,606.0
2023-10-25,21.24,21,21.0,15,-240.00000000000003,360.0,606.0,364.3,-240.00000000000003,-240.00000000000003,-240.00000000000003,606.0,606.0,606.0
2023-10-30,21.16,16,22.0,15,-331.0,369.0,706.0,373.3,-331.0,-331.0,-331.0,706.0,706.0,706.0
