DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2020-05-26,28.58,22,28.0,15,-242.00000000000003,1058.0,446.0000000000001,202.3000000000001,-347.0,-404.5,-237.00000000000003,629.0000000000001,453.0000000000001,720.5
2021-09-20,28.79,9,29.0,15,-714.0,686.0,1137.0,421.3,-714.0,-714.0,-714.0,1137.0,1137.0,1137.0
2021-09-20,28.79,30,28.0,15,-647.0,653.0,1271.0,622.3,-647.0,-647.0,-647.0,1271.0,1271.0,1271.0
2021-11-26,28.99,26,28.0,15,-595.0,705.0,981.0,384.2999999999999,,,,,,
2021-11-30,28.56,22,28.0,15,-567.0,733.0,981.0,412.2999999999999,-347.0,-404.5,-237.00000000000003,629.0000000000001,453.0000000000001,720.5
2022-02-15,28.09,28,28.0,15,-547.0,753.0,412.0000000000001,-136.69999999999987,,,,,,
2022-02-17,28.37,26,28.0,15,-437.0,863.0,162.0000000000001,-276.6999999999999,,,,,,
2022-06-27,28.66,23,28.0,15,-277.0,1023.0,460.0000000000001,181.30000000000013,-277.0,-277.0,-277.0,460.0000000000001,460.0000000000001,460.0000000000001
2022-06-28,28.68,22,28.0,15,-232.00000000000003,1068.0,460.0000000000001,226.3000000000001,-347.0,-404.5,-237.00000000000003,629.0000000000001,453.0000000000001,720.5
2022-07-04,28.1,16,28.0,15,-232.00000000000003,1068.0,460.0000000000001,226.3000000000001,-232.00000000000003,-232.00000000000003,-232.00000000000003,460.0000000000001,460.0000000000001,460.0000000000001
2022-07-06,28.07,14,28.0,15,-232.00000000000003,1068.0,460.0000000000001,226.3000000000001,-232.00000000000003,-232.00000000000003,-232.00000000000003,460.0000000000001,460.0000000000001,460.0000000000001
2022-09-22,28.38,6,28.0,15,-131.0,1169.0,42.00000000000017,-90.69999999999985,,,,,,
