DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2010-04-30,22.39,18,22.5,15,-273.0,477.0,289.00000000000006,14.300000000000058,-273.0,-273.0,-273.0,289.00000000000006,289.00000000000006,289.00000000000006
2010-05-03,22.41,15,22.5,15,-317.0,433.0,3.9999999999999134,-314.7000000000001,-196.0,-256.5,-135.5,258.6666666666667,154.49999999999997,386.0000000000001
2010-11-01,22.54,15,22.5,15,-196.0,554.0,467.00000000000017,269.30000000000024,-196.0,-256.5,-135.5,258.6666666666667,154.49999999999997,386.0000000000001
2016-06-16,22.89,12,23.0,15,-524.0,276.0,641.0,115.3,-524.0,-524.0,-524.0,641.0,641.0,641.0
2018-10-15,22.89,2,23.0,15,-347.0,453.0,594.0000000000001,245.30000000000013,-145.66666666666666,-200.5,-45.0,323.00000000000006,187.5,400.0
2022-02-02,22.73,14,22.0,15,-207.00000000000003,493.0,207.00000000000003,-1.7,,,,,,
2022-08-10,22.34,7,22.0,15,-147.0,553.0,287.9999999999999,139.2999999999999,-147.0,-147.0,-147.0,287.9999999999999,287.9999999999999,287.9999999999999
2022-11-22,22.71,1,22.0,15,-59.0,641.0,167.99999999999997,107.29999999999995,-44.0,-51.5,-36.5,168.50000000000006,168.25,168.75000000000009
2022-11-22,22.71,8,23.0,15,-152.0,648.0,269.0000000000001,115.30000000000013,-152.0,-152.0,-152.0,269.0000000000001,269.0000000000001,269.0000000000001
2022-11-28,22.5,2,22.0,15,-36.0,664.0,169.0000000000001,131.30000000000013,-145.66666666666666,-200.5,-45.0,323.00000000000006,187.5,400.0
2022-11-28,22.5,16,22.0,15,-65.99999999999999,634.0,305.00000000000006,237.30000000000007,-65.99999999999999,-65.99999999999999,-65.99999999999999,305.00000000000006,305.00000000000006,305.00000000000006
2022-11-29,22.57,1,22.0,15,-29.0,671.0,169.0000000000001,138.30000000000013,-44.0,-51.5,-36.5,168.50000000000006,168.25,168.75000000000009
2022-11-29,22.57,15,22.0,15,-75.0,625.0,305.00000000000006,228.30000000000007,-196.0,-256.5,-135.5,258.6666666666667,154.49999999999997,386.0000000000001
2022-11-30,22.63,14,22.0,15,-113.0,587.0,305.00000000000006,190.30000000000007,,,,,,
2022-12-19,22.86,2,22.0,15,-54.0,646.0,205.9999999999999,150.2999999999999,-145.66666666666666,-200.5,-45.0,323.00000000000006,187.5,400.0
