DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2010-12-20,16.86,29,16.0,15,-14.000000000000002,86.0,63.00000000000008,47.30000000000008,-14.000000000000002,-14.000000000000002,-14.000000000000002,63.00000000000008,63.00000000000008,63.00000000000008
2010-12-23,16.86,26,16.0,15,-15.000000000000002,85.0,63.00000000000008,46.30000000000008,-15.000000000000002,-15.000000000000002,-15.000000000000002,63.00000000000008,63.00000000000008,63.00000000000008
2011-02-08,16.6,7,17.0,15,-89.99999999999999,110.0,177.99999999999994,86.29999999999995,-68.375,-90.24999999999999,-47.25,163.1875,100.0,205.25000000000003
2015-10-20,16.34,7,16.0,15,-74.0,26.0,254.0,178.29999999999995,-68.375,-90.24999999999999,-47.25,163.1875,100.0,205.25000000000003
2015-10-21,16.7,13,16.0,15,-60.0,40.0,201.0,139.3,-44.333333333333336,-49.5,-36.5,149.33333333333337,123.50000000000006,171.00000000000003
2015-12-23,16.25,6,16.0,15,-36.0,64.0,155.00000000000006,117.30000000000004,-78.28571428571429,-100.5,-41.0,166.5714285714286,119.50000000000003,187.5
2015-12-29,16.48,7,17.0,15,-91.0,109.0,50.0,-42.69999999999999,-68.375,-90.24999999999999,-47.25,163.1875,100.0,205.25000000000003
2016-03-16,16.33,6,17.0,15,-125.0,75.0,200.0,73.3,-78.28571428571429,-100.5,-41.0,166.5714285714286,119.50000000000003,187.5
2016-03-16,16.33,27,17.0,15,-90.0,110.0,384.0,292.3,-90.0,-90.0,-90.0,384.0,384.0,384.0
2016-03-24,16.44,5,16.0,15,-51.0,49.0,100.0,47.3,-55.1,-70.0,-49.25,106.6,100.0,107.74999999999997
2016-03-28,16.04,1,16.0,15,-56.99999999999999,43.00000000000001,100.0,41.3,-55.9,-90.0,-23.5,91.00000000000001,64.24999999999996,100.0
2016-04-07,16.77,5,16.0,15,-49.0,51.0,101.0,50.29999999999998,-55.1,-70.0,-49.25,106.6,100.0,107.74999999999997
2016-05-03,16.42,7,16.0,15,-71.0,29.0,100.0,27.3,-68.375,-90.24999999999999,-47.25,163.1875,100.0,205.25000000000003
2016-05-05,16.45,5,16.0,15,-54.99999999999999,45.00000000000001,100.0,43.3,-55.1,-70.0,-49.25,106.6,100.0,107.74999999999997
2016-05-17,16.12,7,16.0,15,-44.99999999999999,55.00000000000001,100.0,53.3,-68.375,-90.24999999999999,-47.25,163.1875,100.0,205.25000000000003
2016-05-18,16.47,13,16.0,15,-34.0,66.0,141.00000000000006,105.30000000000004,-44.333333333333336,-49.5,-36.5,149.33333333333337,123.50000000000006,171.00000000000003
2016-05-20,16.3,4,16.0,15,-40.0,60.0,100.0,58.3,-70.0,-85.0,-55.0,100.33333333333333,100.0,100.5
2016-05-20,16.3,11,16.0,15,-36.0,64.0,141.00000000000006,103.30000000000004,-86.5,-111.75,-61.25,170.50000000000003,155.75000000000006,185.25
2016-09-20,16.09,7,16.0,15,-81.0,19.0,221.00000000000009,138.30000000000007,-68.375,-90.24999999999999,-47.25,163.1875,100.0,205.25000000000003
2016-10-11,16.47,14,16.0,15,-64.99999999999999,35.000000000000014,100.0,33.30000000000001,-57.0,-60.99999999999999,-53.0,121.49999999999999,110.75,132.24999999999997
2016-10-11,16.47,22,17.0,15,-129.99999999999997,70.00000000000003,427.0,295.3,-129.99999999999997,-129.99999999999997,-129.99999999999997,427.0,427.0,427.0
2016-10-12,16.34,21,16.0,15,-73.99999999999999,26.00000000000001,326.99999999999994,251.29999999999995,-60.49999999999999,-67.24999999999999,-53.75,234.99999999999994,188.99999999999997,280.99999999999994
2016-10-14,16.5,11,17.0,15,-137.0,63.0,200.0,61.3,-86.5,-111.75,-61.25,170.50000000000003,155.75000000000006,185.25
2016-11-10,16.3,12,16.0,15,-91.0,9.0,103.99999999999994,11.299999999999944,-52.75,-82.75,-21.0,75.62499999999999,63.74999999999998,100.99999999999999
2017-08-18,16.04,12,16.0,15,-100.0,0.0,100.0,-1.7,-52.75,-82.75,-21.0,75.62499999999999,63.74999999999998,100.99999999999999
2017-08-18,16.04,19,16.0,15,-94.99999999999996,5.000000000000028,233.0,136.29999999999998,-94.99999999999996,-94.99999999999996,-94.99999999999996,233.0,233.0,233.0
