DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2015-11-13,20.67,10,20.0,15,-186.0,314.0,462.0,274.29999999999995,-186.0,-186.0,-186.0,462.0,462.0,462.0
2015-12-16,20.24,6,20.0,15,-376.0,124.0,387.0000000000001,9.300000000000114,-138.33333333333334,-199.0,-19.5,158.33333333333334,43.99999999999995,237.5
2015-12-21,20.21,29,21.0,15,-359.99999999999994,240.00000000000009,655.0000000000001,293.3000000000002,-242.49999999999997,-301.24999999999994,-183.75,474.5000000000001,384.2500000000001,564.7500000000001
2016-11-01,20.43,8,20.0,15,-359.0,141.0,500.0,139.3,-261.5,-310.25,-212.75,367.50000000000006,301.2500000000001,433.75
2018-02-15,20.66,12,20.0,15,-340.0,160.0,471.0000000000001,129.30000000000013,-340.0,-340.0,-340.0,471.0000000000001,471.0000000000001,471.0000000000001
2018-02-16,20.99,5,20.0,15,-220.00000000000003,280.0,303.0000000000001,81.30000000000008,-140.0,-199.0,-100.0,221.66666666666674,181.00000000000006,303.0000000000001
2018-11-12,20.71,2,20.0,15,-87.0,413.0,89.00000000000006,0.3000000000000569,-87.0,-87.0,-87.0,89.00000000000006,89.00000000000006,89.00000000000006
2018-11-26,20.8,22,20.0,15,-231.0,269.0,406.00000000000006,173.30000000000007,-199.66666666666666,-230.0,-184.0,402.00000000000006,350.0000000000001,456.00000000000006
2021-05-21,20.89,19,20.0,15,-137.0,363.0,485.0,346.29999999999995,-137.0,-137.0,-137.0,485.0,485.0,485.0
2021-09-14,20.47,8,20.0,15,-164.0,336.0,235.0000000000001,69.30000000000014,-261.5,-310.25,-212.75,367.50000000000006,301.2500000000001,433.75
2021-10-11,20.45,9,21.0,15,-207.00000000000003,393.0,571.0000000000001,362.3000000000001,-207.00000000000003,-207.00000000000003,-207.00000000000003,571.0000000000001,571.0000000000001,571.0000000000001
2022-01-05,20.17,14,20.0,15,-162.0,338.0,264.00000000000006,100.30000000000004,-197.5,-215.25,-179.75,360.00000000000006,312.00000000000006,408.00000000000006
2022-08-11,20.85,6,20.0,15,-22.0,478.0,87.9999999999999,64.2999999999999,-138.33333333333334,-199.0,-19.5,158.33333333333334,43.99999999999995,237.5
2022-08-12,20.35,5,20.0,15,-22.0,478.0,58.99999999999999,35.29999999999998,-140.0,-199.0,-100.0,221.66666666666674,181.00000000000006,303.0000000000001
2022-08-16,20.39,1,20.0,15,-32.0,468.0,58.99999999999999,25.29999999999999,-32.0,-32.0,-32.0,58.99999999999999,58.99999999999999,58.99999999999999
2022-11-24,20.54,6,20.0,15,-17.0,483.0,0.0,-18.7,-138.33333333333334,-199.0,-19.5,158.33333333333334,43.99999999999995,237.5
2023-01-17,20.22,29,20.0,15,-125.0,375.0,294.0000000000001,167.30000000000013,-242.49999999999997,-301.24999999999994,-183.75,474.5000000000001,384.2500000000001,564.7500000000001
2023-01-18,20.58,28,20.0,15,-92.0,408.0,294.0000000000001,200.30000000000013,-162.66666666666666,-198.0,-129.5,433.3333333333334,397.00000000000006,503.0
2023-01-24,20.47,22,20.0,15,-139.0,361.0,294.0000000000001,153.30000000000013,-199.66666666666666,-230.0,-184.0,402.00000000000006,350.0000000000001,456.00000000000006
2023-01-30,20.25,16,20.0,15,-145.0,355.0,294.0000000000001,147.30000000000013,-145.0,-145.0,-145.0,294.0000000000001,294.0000000000001,294.0000000000001
2023-01-31,20.7,15,20.0,15,-172.0,328.0,294.0000000000001,120.30000000000013,-180.5,-184.75,-176.25,375.0000000000001,334.5000000000001,415.50000000000006
2023-05-24,20.81,28,20.0,15,-167.0,333.0,500.0,331.3,-162.66666666666666,-198.0,-129.5,433.3333333333334,397.00000000000006,503.0
2023-10-03,20.48,15,20.0,15,-189.0,311.0,456.00000000000006,265.30000000000007,-180.5,-184.75,-176.25,375.0000000000001,334.5000000000001,415.50000000000006
2023-10-04,20.88,14,20.0,15,-233.0,267.0,456.00000000000006,221.30000000000007,-197.5,-215.25,-179.75,360.00000000000006,312.00000000000006,408.00000000000006
2023-10-13,20.78,5,20.0,15,-178.0,322.0,303.0000000000001,123.30000000000013,-140.0,-199.0,-100.0,221.66666666666674,181.00000000000006,303.0000000000001
2023-10-18,20.15,28,20.0,15,-229.0,271.0,506.00000000000006,275.30000000000007,-162.66666666666666,-198.0,-129.5,433.3333333333334,397.00000000000006,503.0
2023-10-24,20.24,22,20.0,15,-229.0,271.0,506.00000000000006,275.30000000000007,-199.66666666666666,-230.0,-184.0,402.00000000000006,350.0000000000001,456.00000000000006
