DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2014-07-30,14.07,20,14.5,19,384.0,384.0,-448.00000000000006,-65.70000000000006,,,,,,
2014-09-12,14.27,4,14.5,19,400.0,400.0,-450.0,-51.699999999999946,,,,,,
2014-11-17,14.73,29,14.5,19,346.0,346.0,297.00000000000006,641.3,,,,,,
2016-03-18,14.36,4,15.0,19,324.0,324.0,-400.0,-77.7,,,,,,
2016-03-18,14.36,11,15.0,19,265.0,265.0,-396.0000000000001,-132.7000000000001,,,,,,
2016-03-22,14.76,28,14.5,19,279.0,279.0,-450.00000000000006,-172.70000000000005,,,,,,
2016-04-27,14.95,6,15.0,19,326.00000000000006,326.00000000000006,-239.00000000000009,85.3,,,,,,
2016-08-25,14.09,5,14.0,19,400.0,400.0,-443.0000000000002,-44.70000000000023,,,,,,
2016-08-29,14.43,22,15.0,19,332.0,332.0,-96.00000000000011,234.2999999999999,332.0,332.0,332.0,-96.00000000000011,-96.00000000000011,-96.00000000000011
2016-10-21,14.53,4,14.0,19,435.0,435.0,-500.00000000000006,-66.70000000000012,,,,,,
2016-11-15,14.65,14,14.0,19,349.0,349.0,-454.0000000000001,-106.70000000000012,,,,,,
2017-08-14,14.05,1,14.0,19,416.0,416.0,-500.00000000000006,-85.70000000000006,,,,,,
2019-03-29,14.43,5,14.5,19,366.0,366.0,-450.0,-85.70000000000006,,,,,,
2019-03-29,14.43,19,14.0,19,359.00000000000006,359.00000000000006,-500.00000000000006,-142.7,,,,,,
2019-04-01,14.01,2,14.0,19,455.0,455.0,-500.0,-46.7,,,,,,
2019-11-20,14.17,7,14.0,19,403.0,403.0,-498.0,-96.7,,,,,,
2023-06-06,14.97,15,14.0,19,360.0,360.0,-500.0,-141.7,,,,,,
2023-06-08,14.21,13,14.0,19,381.00000000000006,381.00000000000006,-500.0,-120.69999999999996,,,,,,
2023-06-09,14.14,12,14.0,19,366.0,366.0,-500.0,-135.7,,,,,,
2023-06-15,14.52,6,14.0,19,382.0,382.0,-500.0,-119.7,,,,,,
2023-06-16,14.54,5,14.0,19,434.00000000000006,434.00000000000006,-500.0,-67.69999999999995,,,,,,
2023-06-20,14.67,1,14.0,19,458.0,458.0,-500.0,-43.7,,,,,,
2023-06-20,14.67,29,14.0,19,311.0,311.0,-461.00000000000017,-151.70000000000016,,,,,,
2023-07-20,14.23,27,14.5,19,326.0,326.0,-143.99999999999997,180.30000000000004,326.0,326.0,326.0,-143.99999999999997,-143.99999999999997,-143.99999999999997
2023-08-30,14.7,21,14.0,19,369.0,369.0,-411.0,-43.7,,,,,,
2023-09-08,14.87,12,14.0,19,389.0,389.0,-411.0,-23.7,,,,,,
2023-09-12,14.42,8,14.0,19,405.0,405.0,-411.0,-7.7,,,,,,
2023-09-13,14.68,7,14.0,19,448.00000000000006,448.00000000000006,-411.0,35.300000000000054,,,,,,
2023-09-15,14.17,5,14.0,19,436.00000000000006,436.00000000000006,-500.0,-65.69999999999995,,,,,,
2023-09-18,14.75,30,14.0,19,358.0,358.0,-69.00000000000013,287.2999999999999,358.0,358.0,358.0,-69.00000000000013,-69.00000000000013,-69.00000000000013
2023-09-19,14.88,29,14.0,19,356.0,356.0,-69.00000000000013,285.2999999999999,,,,,,
2023-11-14,14.86,1,14.0,19,455.00000000000006,455.00000000000006,-500.0,-46.699999999999946,,,,,,
2023-11-21,14.31,29,14.5,19,375.00000000000006,375.00000000000006,-402.00000000000017,-28.70000000000012,,,,,,
