DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN,Avg_Spread_Cost,Q1_Spread_Cost,Q3_Spread_Cost,Avg_Expiry_Value,Q1_Expiry_Value,Q3_Expiry_Value
2014-04-28,15.28,22,16.0,19,245.00000000000003,245.00000000000003,-256.00000000000006,-12.700000000000028,,,,,,
2015-12-24,15.88,12,16.0,19,150.0,150.0,36.99999999999992,185.29999999999995,,,,,,
2016-03-29,15.89,7,15.0,19,305.0,305.0,-207.0,96.3,,,,,,
2016-04-05,15.72,7,16.0,19,193.00000000000003,193.00000000000003,-216.0,-24.69999999999997,,,,,,
2016-10-18,15.85,7,15.0,19,296.0,296.0,-400.00000000000006,-105.70000000000006,,,,,,
2018-01-30,15.42,22,15.0,19,310.0,310.0,46.999999999999886,355.2999999999999,,,,,,
2018-05-07,15.52,1,15.0,19,315.0,315.0,-400.0,-86.7,,,,,,
2019-03-05,15.39,14,16.0,19,245.00000000000003,245.00000000000003,-250.0,-6.699999999999972,,,,,,
2019-09-20,15.84,5,15.0,19,251.0,251.0,-264.00000000000006,-14.700000000000085,,,,,,
2019-12-12,15.55,6,16.0,19,265.0,265.0,-278.0000000000001,-14.700000000000111,,,,,,
2023-06-02,15.65,19,15.0,19,249.00000000000003,249.00000000000003,-400.0,-152.69999999999996,,,,,,
2023-06-05,15.29,16,15.0,19,270.0,270.0,-400.0,-131.7,,,,,,
2023-06-12,15.02,9,15.0,19,306.0,306.0,-400.0,-95.7,,,,,,
2023-06-13,15.06,8,15.0,19,321.0,321.0,-400.0,-80.7,,,,,,
2023-08-29,15.3,22,15.0,19,291.0,291.0,-311.0,-21.7,,,,,,
2023-09-07,15.69,13,15.0,19,316.0,316.0,-311.0,3.3,316.0,316.0,316.0,-311.0,-311.0,-311.0
2023-09-20,15.15,28,15.0,19,280.0,280.0,-112.0000000000001,166.2999999999999,280.0,280.0,280.0,-112.0000000000001,-112.0000000000001,-112.0000000000001
2023-11-03,15.83,12,15.0,19,276.0,276.0,-394.0,-119.69999999999996,,,,,,
2023-11-07,15.17,8,15.0,19,313.99999999999994,313.99999999999994,-394.0,-81.7,,,,,,
2023-11-08,15.09,7,15.0,19,332.0,332.0,-394.0,-63.699999999999946,,,,,,
2023-11-09,15.57,6,15.0,19,293.0,293.0,-394.0,-102.69999999999996,,,,,,
