DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2019-08-29,19.2,20,20.0,27,591.0,591.0,-671.0,-81.7
2022-03-29,19.73,22,19.0,27,560.0,560.0,-669.9999999999999,-111.69999999999987
